Year,Farm,YearFarmNB,wing,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2009,39,2009_39_06,25.31,-1.018726017,ASY,-1.183975912,-0.492238633,-1.597225958,0.279625075,1.109548277,1.611184408,-1.682907846
2008,39,2008_39_06,50.29,-0.963708045,ASY,-0.769290877,-0.536383539,0.373835436,0.279625075,1.70100922,1.450830111,-1.24633651
2008,39,2008_39_06,48.88,-0.963708045,ASY,-0.769290877,-0.536383539,0.373835436,0.279625075,1.70100922,1.450830111,-1.24633651
2009,39,2009_39_06,26.11,-1.018726017,ASY,-1.183975912,-0.492238633,-1.597225958,0.279625075,1.109548277,1.611184408,-1.682907846
2008,39,2008_39_06,51.9,-0.963708045,ASY,-0.769290877,-0.536383539,0.373835436,0.279625075,1.70100922,1.450830111,-1.24633651
2008,39,2008_39_06,48.23,-0.963708045,ASY,-0.769290877,-0.536383539,0.373835436,0.279625075,1.70100922,1.450830111,-1.24633651
2009,39,2009_39_06,27.8,-1.018726017,ASY,-1.183975912,-0.492238633,-1.597225958,0.279625075,1.109548277,1.611184408,-1.682907846
2010,39,2010_39_07,46.71,-0.963708045,SY,0.72674987,-0.315659008,0.176729297,0.287136388,0.828399016,1.486509585,-1.169571316
2008,39,2008_39_07,58.27,0.906903009,ASY,-0.17537196,-0.77182304,-0.414589121,0.287136388,0.691119096,1.450830111,-1.24633651
2010,39,2010_39_07,46.28,-0.963708045,SY,0.72674987,-0.315659008,0.176729297,0.287136388,0.828399016,1.486509585,-1.169571316
2008,39,2008_39_07,57.96,0.906903009,ASY,-0.17537196,-0.77182304,-0.414589121,0.287136388,0.691119096,1.450830111,-1.24633651
2011,39,2011_39_07,41.91,-0.963708045,ASY,-0.167435404,0.508379243,-0.020376842,0.287136388,0.969582777,1.56913898,-1.215199724
2008,39,2008_39_07,54.44,0.906903009,ASY,-0.17537196,-0.77182304,-0.414589121,0.287136388,0.691119096,1.450830111,-1.24633651
2010,39,2010_39_07,46.04,-0.963708045,SY,0.72674987,-0.315659008,0.176729297,0.287136388,0.828399016,1.486509585,-1.169571316
2012,39,2012_39_07,36.71,0.906903009,ASY,-0.599316309,-1.095552352,-1.005907539,0.287136388,1.091887939,0.933323552,-1.38588608
2012,39,2012_39_07,48.33,0.906903009,ASY,-0.599316309,-1.095552352,-1.005907539,0.287136388,1.091887939,0.933323552,-1.38588608
2013,39,2013_39_07,40.68,-0.413528323,SY,-1.631465376,0.081645149,-0.611695261,0.287136388,1.777978786,1.314577966,-0.865476449
2007,39,2007_39_07,49.41,-0.633600212,ASY,1.541569587,-1.301561915,0.373835436,0.287136388,-0.081618719,1.663987697,-1.061671701
2010,39,2010_39_07,47.94,-0.963708045,SY,0.72674987,-0.315659008,0.176729297,0.287136388,0.828399016,1.486509585,-1.169571316
2008,39,2008_39_07,55.64,0.906903009,ASY,-0.17537196,-0.77182304,-0.414589121,0.287136388,0.691119096,1.450830111,-1.24633651
2013,39,2013_39_07,40.39,-0.413528323,SY,-1.631465376,0.081645149,-0.611695261,0.287136388,1.777978786,1.314577966,-0.865476449
2011,39,2011_39_07,39.08,-0.963708045,ASY,-0.167435404,0.508379243,-0.020376842,0.287136388,0.969582777,1.56913898,-1.215199724
2015,39,2015_39_07,42.2,0.906903009,ASY,-0.680004625,1.052833088,-0.611695261,0.287136388,1.726884624,1.575796231,-1.103446434
2012,39,2012_39_07,47.36,0.906903009,ASY,-0.599316309,-1.095552352,-1.005907539,0.287136388,1.091887939,0.933323552,-1.38588608
2015,39,2015_39_07,43.37,0.906903009,ASY,-0.680004625,1.052833088,-0.611695261,0.287136388,1.726884624,1.575796231,-1.103446434
2013,39,2013_39_07,37.94,-0.413528323,SY,-1.631465376,0.081645149,-0.611695261,0.287136388,1.777978786,1.314577966,-0.865476449
2007,39,2007_39_07,43.02,-0.633600212,ASY,1.541569587,-1.301561915,0.373835436,0.287136388,-0.081618719,1.663987697,-1.061671701
2008,39,2008_39_07,53.89,0.906903009,ASY,-0.17537196,-0.77182304,-0.414589121,0.287136388,0.691119096,1.450830111,-1.24633651
2012,39,2012_39_07,43.16,0.906903009,ASY,-0.599316309,-1.095552352,-1.005907539,0.287136388,1.091887939,0.933323552,-1.38588608
2015,39,2015_39_07,44.83,0.906903009,ASY,-0.680004625,1.052833088,-0.611695261,0.287136388,1.726884624,1.575796231,-1.103446434
2015,39,2015_39_07,44.75,0.906903009,ASY,-0.680004625,1.052833088,-0.611695261,0.287136388,1.726884624,1.575796231,-1.103446434
2007,39,2007_39_07,43.24,-0.633600212,ASY,1.541569587,-1.301561915,0.373835436,0.287136388,-0.081618719,1.663987697,-1.061671701
2011,39,2011_39_07,40.75,-0.963708045,ASY,-0.167435404,0.508379243,-0.020376842,0.287136388,0.969582777,1.56913898,-1.215199724
2007,39,2007_39_07,39.01,-0.633600212,ASY,1.541569587,-1.301561915,0.373835436,0.287136388,-0.081618719,1.663987697,-1.061671701
2015,39,2015_39_07,43.88,0.906903009,ASY,-0.680004625,1.052833088,-0.611695261,0.287136388,1.726884624,1.575796231,-1.103446434
2012,39,2012_39_07,44.39,0.906903009,ASY,-0.599316309,-1.095552352,-1.005907539,0.287136388,1.091887939,0.933323552,-1.38588608
2008,39,2008_39_07,53.17,0.906903009,ASY,-0.17537196,-0.77182304,-0.414589121,0.287136388,0.691119096,1.450830111,-1.24633651
2012,39,2012_39_07,42.72,0.906903009,ASY,-0.599316309,-1.095552352,-1.005907539,0.287136388,1.091887939,0.933323552,-1.38588608
2013,39,2013_39_07,38.12,-0.413528323,SY,-1.631465376,0.081645149,-0.611695261,0.287136388,1.777978786,1.314577966,-0.865476449
2015,39,2015_39_07,40.6,0.906903009,ASY,-0.680004625,1.052833088,-0.611695261,0.287136388,1.726884624,1.575796231,-1.103446434
2014,39,2014_39_08,47.58,0.906903009,ASY,-0.6158508,0.596669056,-0.414589121,0.294144425,4.038753091,1.435055074,-0.897028199
2014,39,2014_39_08,48.71,0.906903009,ASY,-0.6158508,0.596669056,-0.414589121,0.294144425,4.038753091,1.435055074,-0.897028199
2008,39,2008_39_08,54.36,-0.028402518,ASY,-0.408838973,-0.786538008,-1.597225958,0.294144425,-0.621332511,1.450830111,-1.24633651
2014,39,2014_39_08,49.79,0.906903009,ASY,-0.6158508,0.596669056,-0.414589121,0.294144425,4.038753091,1.435055074,-0.897028199
2011,39,2011_39_08,55.66,-2.834319098,ASY,0.167884074,0.846823525,2.739109109,0.294144425,1.912506308,1.56913898,-1.215199724
2013,39,2013_39_08,47.4,-0.028402518,ASY,-1.797074838,0.008070305,-1.794332097,0.294144425,0.533066885,1.314577966,-0.865476449
2008,39,2008_39_08,51.68,-0.028402518,ASY,-0.408838973,-0.786538008,-1.597225958,0.294144425,-0.621332511,1.450830111,-1.24633651
2008,39,2008_39_08,51.29,-0.028402518,ASY,-0.408838973,-0.786538008,-1.597225958,0.294144425,-0.621332511,1.450830111,-1.24633651
2013,39,2013_39_08,53.44,-0.028402518,ASY,-1.797074838,0.008070305,-1.794332097,0.294144425,0.533066885,1.314577966,-0.865476449
2008,39,2008_39_08,54.39,-0.028402518,ASY,-0.408838973,-0.786538008,-1.597225958,0.294144425,-0.621332511,1.450830111,-1.24633651
2011,39,2011_39_08,57,-2.834319098,ASY,0.167884074,0.846823525,2.739109109,0.294144425,1.912506308,1.56913898,-1.215199724
2007,39,2007_39_08,51.91,-0.963708045,ASY,0.550161506,-0.904257758,1.162259994,0.294144425,0.362192489,1.663987697,-1.061671701
2014,39,2014_39_08,49.74,0.906903009,ASY,-0.6158508,0.596669056,-0.414589121,0.294144425,4.038753091,1.435055074,-0.897028199
2007,39,2007_39_08,53.8,-0.963708045,ASY,0.550161506,-0.904257758,1.162259994,0.294144425,0.362192489,1.663987697,-1.061671701
2012,39,2012_39_08,47.71,-0.963708045,ASY,1.18640872,-1.507571478,-0.217482982,0.294144425,0.894637946,0.933323552,-1.38588608
2007,39,2007_39_08,51.6,-0.963708045,ASY,0.550161506,-0.904257758,1.162259994,0.294144425,0.362192489,1.663987697,-1.061671701
2014,39,2014_39_08,49.82,0.906903009,ASY,-0.6158508,0.596669056,-0.414589121,0.294144425,4.038753091,1.435055074,-0.897028199
2016,39,2016_39_08,46.36,-3.769624625,ASY,-0.481590733,-1.110267321,-0.020376842,0.294144425,-0.381449535,1.814185199,-1.414055908
2007,39,2007_39_08,52.05,-0.963708045,ASY,0.550161506,-0.904257758,1.162259994,0.294144425,0.362192489,1.663987697,-1.061671701
2014,39,2014_39_08,46.19,0.906903009,ASY,-0.6158508,0.596669056,-0.414589121,0.294144425,4.038753091,1.435055074,-0.897028199
2012,39,2012_39_08,44.61,-0.963708045,ASY,1.18640872,-1.507571478,-0.217482982,0.294144425,0.894637946,0.933323552,-1.38588608
2013,39,2013_39_08,49.99,-0.028402518,ASY,-1.797074838,0.008070305,-1.794332097,0.294144425,0.533066885,1.314577966,-0.865476449
2008,39,2008_39_08,47.12,-0.028402518,ASY,-0.408838973,-0.786538008,-1.597225958,0.294144425,-0.621332511,1.450830111,-1.24633651
2013,39,2013_39_08,51.5,-0.028402518,ASY,-1.797074838,0.008070305,-1.794332097,0.294144425,0.533066885,1.314577966,-0.865476449
2013,39,2013_39_08,60.38,-0.028402518,ASY,-1.797074838,0.008070305,-1.794332097,0.294144425,0.533066885,1.314577966,-0.865476449
2009,39,2009_39_09,47.88,-0.963708045,SY,0.138783369,1.685576745,3.133321388,0.27272331,2.139710616,1.611184408,-1.682907846
2016,39,2016_39_09,45.88,-1.899013571,SY,1.634824116,-0.88954279,1.556472273,0.27272331,-0.082496863,1.814185199,-1.414055908
2009,39,2009_39_09,43.2,-0.963708045,SY,0.138783369,1.685576745,3.133321388,0.27272331,2.139710616,1.611184408,-1.682907846
2007,39,2007_39_09,44.17,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.27272331,0.143806585,1.663987697,-1.061671701
2007,39,2007_39_09,41.58,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.27272331,0.143806585,1.663987697,-1.061671701
2016,39,2016_39_09,51.23,-1.899013571,SY,1.634824116,-0.88954279,1.556472273,0.27272331,-0.082496863,1.814185199,-1.414055908
2009,39,2009_39_09,47.83,-0.963708045,SY,0.138783369,1.685576745,3.133321388,0.27272331,2.139710616,1.611184408,-1.682907846
2007,39,2007_39_09,43.33,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.27272331,0.143806585,1.663987697,-1.061671701
2007,39,2007_39_09,41.49,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.27272331,0.143806585,1.663987697,-1.061671701
2009,39,2009_39_09,46.14,-0.963708045,SY,0.138783369,1.685576745,3.133321388,0.27272331,2.139710616,1.611184408,-1.682907846
2007,39,2007_39_09,34.29,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.27272331,0.143806585,1.663987697,-1.061671701
2016,39,2016_39_09,47.53,-1.899013571,SY,1.634824116,-0.88954279,1.556472273,0.27272331,-0.082496863,1.814185199,-1.414055908
2011,39,2011_39_09,43.53,-3.769624625,ASY,0.399366948,0.169934962,1.162259994,0.27272331,1.511023685,1.56913898,-1.215199724
2009,39,2009_39_10,52.22,-0.028402518,ASY,-1.018631001,-0.212654226,-0.8088014,0.264937076,1.630075752,1.611184408,-1.682907846
2015,39,2015_39_10,50.63,-0.028402518,ASY,-0.415452769,0.523094212,0.176729297,0.264937076,1.979333633,1.575796231,-1.103446434
2007,39,2007_39_10,41.57,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.264937076,0.143806585,1.663987697,-1.061671701
2014,39,2014_39_10,32.54,-0.413528323,ASY,-0.019947744,1.347132463,0.768047715,0.264937076,4.233509422,1.435055074,-0.897028199
2007,39,2007_39_10,45.7,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.264937076,0.143806585,1.663987697,-1.061671701
2012,39,2012_39_10,44.01,-1.899013571,SY,2.159959551,-0.830682915,3.724639806,0.264937076,0.104553537,0.933323552,-1.38588608
2015,39,2015_39_10,51.94,-0.028402518,ASY,-0.415452769,0.523094212,0.176729297,0.264937076,1.979333633,1.575796231,-1.103446434
2009,39,2009_39_10,48.47,-0.028402518,ASY,-1.018631001,-0.212654226,-0.8088014,0.264937076,1.630075752,1.611184408,-1.682907846
2014,39,2014_39_10,29.74,-0.413528323,ASY,-0.019947744,1.347132463,0.768047715,0.264937076,4.233509422,1.435055074,-0.897028199
2009,39,2009_39_10,50.92,-0.028402518,ASY,-1.018631001,-0.212654226,-0.8088014,0.264937076,1.630075752,1.611184408,-1.682907846
2007,39,2007_39_10,44.2,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.264937076,0.143806585,1.663987697,-1.061671701
2015,39,2015_39_10,48.61,-0.028402518,ASY,-0.415452769,0.523094212,0.176729297,0.264937076,1.979333633,1.575796231,-1.103446434
2009,39,2009_39_10,53.88,-0.028402518,ASY,-1.018631001,-0.212654226,-0.8088014,0.264937076,1.630075752,1.611184408,-1.682907846
2007,39,2007_39_10,43.52,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.264937076,0.143806585,1.663987697,-1.061671701
2007,39,2007_39_10,46.25,-0.028402518,ASY,1.079265218,-0.977832602,0.768047715,0.264937076,0.143806585,1.663987697,-1.061671701
2012,39,2012_39_10,48.78,-1.899013571,SY,2.159959551,-0.830682915,3.724639806,0.264937076,0.104553537,0.933323552,-1.38588608
2015,39,2015_39_10,51.28,-0.028402518,ASY,-0.415452769,0.523094212,0.176729297,0.264937076,1.979333633,1.575796231,-1.103446434
2009,39,2009_39_10,54.01,-0.028402518,ASY,-1.018631001,-0.212654226,-0.8088014,0.264937076,1.630075752,1.611184408,-1.682907846
2012,39,2012_39_10,49.5,-1.899013571,SY,2.159959551,-0.830682915,3.724639806,0.264937076,0.104553537,0.933323552,-1.38588608
2010,40,2010_40_01,53.27,-0.028402518,ASY,-1.16744142,-0.521668571,-0.020376842,-0.2391153,-0.945831987,-0.722632548,-0.121420161
2012,40,2012_40_02,53.97,-0.963708045,ASY,1.49924129,-1.36042179,-0.020376842,-0.237855479,-1.092408476,-0.995944649,-0.183190972
2012,40,2012_40_02,51.76,-0.963708045,ASY,1.49924129,-1.36042179,-0.020376842,-0.237855479,-1.092408476,-0.995944649,-0.183190972
2010,40,2010_40_02,44.37,0.906903009,ASY,-2.577502814,0.331799618,-1.203013679,-0.237855479,-1.220050509,-0.722632548,-0.121420161
2012,40,2012_40_02,53.37,-0.963708045,ASY,1.49924129,-1.36042179,-0.020376842,-0.237855479,-1.092408476,-0.995944649,-0.183190972
2010,40,2010_40_02,43.04,0.906903009,ASY,-2.577502814,0.331799618,-1.203013679,-0.237855479,-1.220050509,-0.722632548,-0.121420161
2009,40,2009_40_02,44.25,0.906903009,ASY,-1.207124199,-0.448093727,-1.400119818,-0.237855479,-0.89993171,-0.788453838,-0.137962028
2012,40,2012_40_02,54.65,-0.963708045,ASY,1.49924129,-1.36042179,-0.020376842,-0.237855479,-1.092408476,-0.995944649,-0.183190972
2009,40,2009_40_02,46.99,0.906903009,ASY,-1.207124199,-0.448093727,-1.400119818,-0.237855479,-0.89993171,-0.788453838,-0.137962028
2008,40,2008_40_02,38.61,-1.899013571,ASY,0.204921333,-0.28622907,2.147790691,-0.237855479,-0.885405,-1.206328609,-0.34369626
2009,40,2009_40_02,46.15,0.906903009,ASY,-1.207124199,-0.448093727,-1.400119818,-0.237855479,-0.89993171,-0.788453838,-0.137962028
2009,40,2009_40_02,43.96,0.906903009,ASY,-1.207124199,-0.448093727,-1.400119818,-0.237855479,-0.89993171,-0.788453838,-0.137962028
2010,40,2010_40_02,43.21,0.906903009,ASY,-2.577502814,0.331799618,-1.203013679,-0.237855479,-1.220050509,-0.722632548,-0.121420161
2010,40,2010_40_02,41.99,0.906903009,ASY,-2.577502814,0.331799618,-1.203013679,-0.237855479,-1.220050509,-0.722632548,-0.121420161
2009,40,2009_40_02,42.53,0.906903009,ASY,-1.207124199,-0.448093727,-1.400119818,-0.237855479,-0.89993171,-0.788453838,-0.137962028
2010,40,2010_40_02,44.9,0.906903009,ASY,-2.577502814,0.331799618,-1.203013679,-0.237855479,-1.220050509,-0.722632548,-0.121420161
2009,40,2009_40_02,45.48,0.906903009,ASY,-1.207124199,-0.448093727,-1.400119818,-0.237855479,-0.89993171,-0.788453838,-0.137962028
2010,40,2010_40_02,37.87,0.906903009,ASY,-2.577502814,0.331799618,-1.203013679,-0.237855479,-1.220050509,-0.722632548,-0.121420161
2009,40,2009_40_03,55.31,-1.899013571,ASY,-1.306331145,-0.389233852,-0.611695261,-0.236214772,-0.903129843,-0.788453838,-0.137962028
2008,40,2008_40_03,45.16,-0.028402518,ASY,-0.035159476,-0.28622907,0.965153855,-0.236214772,-0.854948941,-1.206328609,-0.34369626
2008,40,2008_40_03,45.61,-0.028402518,ASY,-0.035159476,-0.28622907,0.965153855,-0.236214772,-0.854948941,-1.206328609,-0.34369626
2008,40,2008_40_03,44.03,-0.028402518,ASY,-0.035159476,-0.28622907,0.965153855,-0.236214772,-0.854948941,-1.206328609,-0.34369626
2008,40,2008_40_03,46.36,-0.028402518,ASY,-0.035159476,-0.28622907,0.965153855,-0.236214772,-0.854948941,-1.206328609,-0.34369626
2015,40,2015_40_03,45.77,-0.963708045,ASY,-0.547728697,-1.272131978,0.373835436,-0.236214772,0.046641571,-0.671767202,0.05113957
2008,40,2008_40_03,46.2,-0.028402518,ASY,-0.035159476,-0.28622907,0.965153855,-0.236214772,-0.854948941,-1.206328609,-0.34369626
2009,40,2009_40_03,48.73,-1.899013571,ASY,-1.306331145,-0.389233852,-0.611695261,-0.236214772,-0.903129843,-0.788453838,-0.137962028
2015,40,2015_40_03,45.9,-0.963708045,ASY,-0.547728697,-1.272131978,0.373835436,-0.236214772,0.046641571,-0.671767202,0.05113957
2009,40,2009_40_03,49.67,-1.899013571,ASY,-1.306331145,-0.389233852,-0.611695261,-0.236214772,-0.903129843,-0.788453838,-0.137962028
2010,40,2010_40_03,31.24,-1.899013571,ASY,-2.482264146,0.331799618,-0.8088014,-0.236214772,-1.144313656,-0.722632548,-0.121420161
2015,40,2015_40_03,46.21,-0.963708045,ASY,-0.547728697,-1.272131978,0.373835436,-0.236214772,0.046641571,-0.671767202,0.05113957
2010,40,2010_40_03,30.4,-1.899013571,ASY,-2.482264146,0.331799618,-0.8088014,-0.236214772,-1.144313656,-0.722632548,-0.121420161
2015,40,2015_40_03,42.14,-0.963708045,ASY,-0.547728697,-1.272131978,0.373835436,-0.236214772,0.046641571,-0.671767202,0.05113957
2010,40,2010_40_03,25.56,-1.899013571,ASY,-2.482264146,0.331799618,-0.8088014,-0.236214772,-1.144313656,-0.722632548,-0.121420161
2008,40,2008_40_04,47.57,-2.834319098,ASY,0.761141611,-0.036074601,-0.217482982,-0.228399868,-0.823212149,-1.206328609,-0.34369626
2010,40,2010_40_04,53.13,-0.028402518,SY,-0.592041133,0.920398369,0.768047715,-0.228399868,-0.662732794,-0.722632548,-0.121420161
2008,40,2008_40_04,42.75,-2.834319098,ASY,0.761141611,-0.036074601,-0.217482982,-0.228399868,-0.823212149,-1.206328609,-0.34369626
2010,40,2010_40_04,48.67,-0.028402518,SY,-0.592041133,0.920398369,0.768047715,-0.228399868,-0.662732794,-0.722632548,-0.121420161
2010,40,2010_40_04,46.26,-0.028402518,SY,-0.592041133,0.920398369,0.768047715,-0.228399868,-0.662732794,-0.722632548,-0.121420161
2010,40,2010_40_04,52.57,-0.028402518,SY,-0.592041133,0.920398369,0.768047715,-0.228399868,-0.662732794,-0.722632548,-0.121420161
2010,40,2010_40_04,44.04,-0.028402518,SY,-0.592041133,0.920398369,0.768047715,-0.228399868,-0.662732794,-0.722632548,-0.121420161
2011,40,2011_40_05,47.7,0.906903009,ASY,-0.106588477,-0.860112852,-0.217482982,-0.230445063,-0.690237599,-0.438504191,0.076330547
2008,40,2008_40_05,55.35,-0.028402518,ASY,0.170529592,0.052215211,0.176729297,-0.230445063,-0.833936593,-1.206328609,-0.34369626
2008,40,2008_40_05,55.2,-0.028402518,ASY,0.170529592,0.052215211,0.176729297,-0.230445063,-0.833936593,-1.206328609,-0.34369626
2008,40,2008_40_05,51.45,-0.028402518,ASY,0.170529592,0.052215211,0.176729297,-0.230445063,-0.833936593,-1.206328609,-0.34369626
2011,40,2011_40_05,47.26,0.906903009,ASY,-0.106588477,-0.860112852,-0.217482982,-0.230445063,-0.690237599,-0.438504191,0.076330547
2011,40,2011_40_05,41.55,0.906903009,ASY,-0.106588477,-0.860112852,-0.217482982,-0.230445063,-0.690237599,-0.438504191,0.076330547
2011,40,2011_40_05,46.5,0.906903009,ASY,-0.106588477,-0.860112852,-0.217482982,-0.230445063,-0.690237599,-0.438504191,0.076330547
2011,40,2011_40_05,47.19,0.906903009,ASY,-0.106588477,-0.860112852,-0.217482982,-0.230445063,-0.690237599,-0.438504191,0.076330547
2008,40,2008_40_05,51.98,-0.028402518,ASY,0.170529592,0.052215211,0.176729297,-0.230445063,-0.833936593,-1.206328609,-0.34369626
2008,40,2008_40_05,50.17,-0.028402518,ASY,0.170529592,0.052215211,0.176729297,-0.230445063,-0.833936593,-1.206328609,-0.34369626
2011,40,2011_40_05,45.11,0.906903009,ASY,-0.106588477,-0.860112852,-0.217482982,-0.230445063,-0.690237599,-0.438504191,0.076330547
2009,40,2009_40_06,41.84,-0.633600212,ASY,0.088518517,-0.462808695,0.176729297,-0.229829403,-0.7490715,-0.788453838,-0.137962028
2009,40,2009_40_06,44.81,-0.633600212,ASY,0.088518517,-0.462808695,0.176729297,-0.229829403,-0.7490715,-0.788453838,-0.137962028
2009,40,2009_40_06,44.2,-0.633600212,ASY,0.088518517,-0.462808695,0.176729297,-0.229829403,-0.7490715,-0.788453838,-0.137962028
2009,40,2009_40_06,35.67,-0.633600212,ASY,0.088518517,-0.462808695,0.176729297,-0.229829403,-0.7490715,-0.788453838,-0.137962028
2011,40,2011_40_09,47.58,-1.34883385,ASY,-0.000106355,0.546638162,2.54200297,-0.237278847,-1.077288721,-0.438504191,0.076330547
2015,40,2015_40_09,42.87,-0.028402518,ASY,-0.613866661,0.199364899,-0.020376842,-0.237278847,0.036373787,-0.671767202,0.05113957
2015,40,2015_40_09,41.26,-0.028402518,ASY,-0.613866661,0.199364899,-0.020376842,-0.237278847,0.036373787,-0.671767202,0.05113957
2015,40,2015_40_09,39.37,-0.028402518,ASY,-0.613866661,0.199364899,-0.020376842,-0.237278847,0.036373787,-0.671767202,0.05113957
2011,40,2011_40_09,45.86,-1.34883385,ASY,-0.000106355,0.546638162,2.54200297,-0.237278847,-1.077288721,-0.438504191,0.076330547
2015,40,2015_40_09,44.25,-0.028402518,ASY,-0.613866661,0.199364899,-0.020376842,-0.237278847,0.036373787,-0.671767202,0.05113957
2015,40,2015_40_09,39.56,-0.028402518,ASY,-0.613866661,0.199364899,-0.020376842,-0.237278847,0.036373787,-0.671767202,0.05113957
