Year,Farm,YearFarmNB,masse16,BD,AG,MAX,RN,HD,WT,FDM,Comp.1,Comp.2
2016,28,2016_28_07,22.92,-0.034601492,ASY,0.669697066,-1.297772893,0.368465657,1.428461864,-0.418625636,1.165240212,-1.958425179
2016,28,2016_28_07,20.13,-0.034601492,ASY,0.669697066,-1.297772893,0.368465657,1.428461864,-0.418625636,1.165240212,-1.958425179
2016,28,2016_28_07,22.72,-0.034601492,ASY,0.669697066,-1.297772893,0.368465657,1.428461864,-0.418625636,1.165240212,-1.958425179
2016,28,2016_28_07,22.62,-0.034601492,ASY,0.669697066,-1.297772893,0.368465657,1.428461864,-0.418625636,1.165240212,-1.958425179
2010,28,2010_28_08,21.34,-1.903923558,ASY,1.137958035,-0.406564055,0.565481052,1.397053166,-0.238118574,1.088992757,-2.008793166
2010,28,2010_28_08,23.1,-1.903923558,ASY,1.137958035,-0.406564055,0.565481052,1.397053166,-0.238118574,1.088992757,-2.008793166
2010,28,2010_28_08,19.25,-1.903923558,ASY,1.137958035,-0.406564055,0.565481052,1.397053166,-0.238118574,1.088992757,-2.008793166
2016,28,2016_28_09,20.71,-1.574043193,ASY,0.669697066,-1.297772893,0.368465657,1.362909422,-0.418625636,1.165240212,-1.958425179
2016,28,2016_28_09,19.36,-1.574043193,ASY,0.669697066,-1.297772893,0.368465657,1.362909422,-0.418625636,1.165240212,-1.958425179
2016,28,2016_28_09,22.92,-1.574043193,ASY,0.669697066,-1.297772893,0.368465657,1.362909422,-0.418625636,1.165240212,-1.958425179
2015,28,2015_28_09,23.55,-1.244162829,ASY,-1.207298381,-0.020373559,-1.404672893,1.362909422,0.864633186,1.5634044,-0.991656045
2015,28,2015_28_09,22.45,-1.244162829,ASY,-1.207298381,-0.020373559,-1.404672893,1.362909422,0.864633186,1.5634044,-0.991656045
2015,28,2015_28_09,21.82,-1.244162829,ASY,-1.207298381,-0.020373559,-1.404672893,1.362909422,0.864633186,1.5634044,-0.991656045
2011,28,2011_28_10,17.23,-0.034601492,ASY,-0.080442518,-0.376857094,0.368465657,1.33190339,0.058613271,1.077969563,-1.995211219
2013,28,2013_28_10,22.96,-0.969262525,ASY,-1.9143,0.261842573,-1.798703682,1.33190339,0.587734692,1.623895953,-1.570710229
2013,28,2013_28_10,22.29,-0.969262525,ASY,-1.9143,0.261842573,-1.798703682,1.33190339,0.587734692,1.623895953,-1.570710229
2013,28,2013_28_10,23.72,-0.969262525,ASY,-1.9143,0.261842573,-1.798703682,1.33190339,0.587734692,1.623895953,-1.570710229
2012,28,2012_28_10,23.04,-1.189182768,ASY,-0.487454162,-0.881875435,-1.404672893,1.33190339,0.51044758,0.775304439,-2.203254579
2015,28,2015_28_10,21.54,-1.903923558,ASY,-0.976790168,-0.03522704,-0.616611315,1.33190339,1.839871621,1.5634044,-0.991656045
2011,28,2011_28_10,22.14,-0.034601492,ASY,-0.080442518,-0.376857094,0.368465657,1.33190339,0.058613271,1.077969563,-1.995211219
2011,28,2011_28_10,21.26,-0.034601492,ASY,-0.080442518,-0.376857094,0.368465657,1.33190339,0.058613271,1.077969563,-1.995211219
2013,28,2013_28_10,24.01,-0.969262525,ASY,-1.9143,0.261842573,-1.798703682,1.33190339,0.587734692,1.623895953,-1.570710229
2015,28,2015_28_10,21.53,-1.903923558,ASY,-0.976790168,-0.03522704,-0.616611315,1.33190339,1.839871621,1.5634044,-0.991656045
2015,28,2015_28_10,22.85,-1.903923558,ASY,-0.976790168,-0.03522704,-0.616611315,1.33190339,1.839871621,1.5634044,-0.991656045
2011,28,2011_28_10,21.05,-0.034601492,ASY,-0.080442518,-0.376857094,0.368465657,1.33190339,0.058613271,1.077969563,-1.995211219
2012,28,2012_28_10,24.55,-1.189182768,ASY,-0.487454162,-0.881875435,-1.404672893,1.33190339,0.51044758,0.775304439,-2.203254579
2011,28,2011_28_10,21.31,-0.034601492,ASY,-0.080442518,-0.376857094,0.368465657,1.33190339,0.058613271,1.077969563,-1.995211219
2014,29,2014_29_02,19.42,0.90005954,SY,-1.030136355,2.831494722,0.368465657,-0.28053003,1.131456474,1.214203723,0.206228674
2014,29,2014_29_02,19.02,0.90005954,SY,-1.030136355,2.831494722,0.368465657,-0.28053003,1.131456474,1.214203723,0.206228674
2014,29,2014_29_02,19.97,0.90005954,SY,-1.030136355,2.831494722,0.368465657,-0.28053003,1.131456474,1.214203723,0.206228674
2014,29,2014_29_02,19.86,0.90005954,SY,-1.030136355,2.831494722,0.368465657,-0.28053003,1.131456474,1.214203723,0.206228674
2014,29,2014_29_02,21.11,0.90005954,SY,-1.030136355,2.831494722,0.368465657,-0.28053003,1.131456474,1.214203723,0.206228674
2014,29,2014_29_02,20.8,0.90005954,SY,-1.030136355,2.831494722,0.368465657,-0.28053003,1.131456474,1.214203723,0.206228674
2009,29,2009_29_03,21.36,-0.969262525,SY,0.3041769,-0.970996319,0.762496446,-0.276942431,2.23955685,0.982798898,-0.307773391
2009,29,2009_29_03,21.46,-0.969262525,SY,0.3041769,-0.970996319,0.762496446,-0.276942431,2.23955685,0.982798898,-0.307773391
2009,29,2009_29_03,21.62,-0.969262525,SY,0.3041769,-0.970996319,0.762496446,-0.276942431,2.23955685,0.982798898,-0.307773391
2009,29,2009_29_03,22.35,-0.969262525,SY,0.3041769,-0.970996319,0.762496446,-0.276942431,2.23955685,0.982798898,-0.307773391
2014,29,2014_29_08,24.83,-1.903923558,ASY,0.05654522,2.385890303,0.762496446,-0.254665893,1.163555074,1.214203723,0.206228674
2011,29,2011_29_08,24.16,-0.969262525,SY,0.035470183,0.232135612,1.550558024,-0.254665893,0.424731618,1.080569772,0.2988895
2011,29,2011_29_08,22.47,-0.969262525,SY,0.035470183,0.232135612,1.550558024,-0.254665893,0.424731618,1.080569772,0.2988895
2011,29,2011_29_08,24.21,-0.969262525,SY,0.035470183,0.232135612,1.550558024,-0.254665893,0.424731618,1.080569772,0.2988895
2014,29,2014_29_08,23.53,-1.903923558,ASY,0.05654522,2.385890303,0.762496446,-0.254665893,1.163555074,1.214203723,0.206228674
2014,29,2014_29_08,24.67,-1.903923558,ASY,0.05654522,2.385890303,0.762496446,-0.254665893,1.163555074,1.214203723,0.206228674
2011,29,2011_29_08,21.83,-0.969262525,SY,0.035470183,0.232135612,1.550558024,-0.254665893,0.424731618,1.080569772,0.2988895
2012,29,2012_29_09,20.35,-1.903923558,SY,1.892049189,-0.5253919,0.959511841,-0.257307458,0.428902573,0.671818633,-0.671425722
2012,29,2012_29_09,20.72,-1.903923558,SY,1.892049189,-0.5253919,0.959511841,-0.257307458,0.428902573,0.671818633,-0.671425722
2012,29,2012_29_09,20.11,-1.903923558,SY,1.892049189,-0.5253919,0.959511841,-0.257307458,0.428902573,0.671818633,-0.671425722
2013,29,2013_29_10,21.22,-0.034601492,ASY,-0.266824873,0.454937821,0.171450263,-0.258513086,1.504090144,0.943855266,-0.145918616
2013,29,2013_29_10,23.96,-0.034601492,ASY,-0.266824873,0.454937821,0.171450263,-0.258513086,1.504090144,0.943855266,-0.145918616
2013,29,2013_29_10,20.81,-0.034601492,ASY,-0.266824873,0.454937821,0.171450263,-0.258513086,1.504090144,0.943855266,-0.145918616
2014,29,2014_29_10,20.47,0.90005954,ASY,1.089222013,0.959956163,1.550558024,-0.258513086,1.154747212,1.214203723,0.206228674
2014,29,2014_29_10,22.36,0.90005954,ASY,1.089222013,0.959956163,1.550558024,-0.258513086,1.154747212,1.214203723,0.206228674
2013,29,2013_29_10,22.85,-0.034601492,ASY,-0.266824873,0.454937821,0.171450263,-0.258513086,1.504090144,0.943855266,-0.145918616
2009,29,2009_29_10,21.46,-1.024242586,ASY,0.183654034,0.246989092,1.156527235,-0.258513086,2.478383188,0.982798898,-0.307773391
2014,29,2014_29_10,21.36,0.90005954,ASY,1.089222013,0.959956163,1.550558024,-0.258513086,1.154747212,1.214203723,0.206228674
2009,29,2009_29_10,20.69,-1.024242586,ASY,0.183654034,0.246989092,1.156527235,-0.258513086,2.478383188,0.982798898,-0.307773391
2014,29,2014_29_10,21.54,0.90005954,ASY,1.089222013,0.959956163,1.550558024,-0.258513086,1.154747212,1.214203723,0.206228674
2014,29,2014_29_10,20.6,0.90005954,ASY,1.089222013,0.959956163,1.550558024,-0.258513086,1.154747212,1.214203723,0.206228674
2014,29,2014_29_10,22.24,0.90005954,ASY,1.089222013,0.959956163,1.550558024,-0.258513086,1.154747212,1.214203723,0.206228674
2013,29,2013_29_10,20.55,-0.034601492,ASY,-0.266824873,0.454937821,0.171450263,-0.258513086,1.504090144,0.943855266,-0.145918616
2009,29,2009_29_10,21.68,-1.024242586,ASY,0.183654034,0.246989092,1.156527235,-0.258513086,2.478383188,0.982798898,-0.307773391
2007,30,2007_30_02,18.97,-0.034601492,ASY,0.260051042,-0.852168474,1.747573419,0.30674354,0.721191109,0.98494504,0.20290928
2007,30,2007_30_02,21.78,-0.034601492,ASY,0.260051042,-0.852168474,1.747573419,0.30674354,0.721191109,0.98494504,0.20290928
2007,30,2007_30_02,19.21,-0.034601492,ASY,0.260051042,-0.852168474,1.747573419,0.30674354,0.721191109,0.98494504,0.20290928
2011,30,2011_30_02,22.43,-0.034601492,ASY,0.547198416,-0.792754552,-0.81362671,0.30674354,-0.101825752,0.946625512,-0.382262182
2009,30,2009_30_02,19.8,-0.034601492,ASY,-0.478892429,-0.332296652,-0.81362671,0.30674354,0.427128567,0.925296122,0.148670108
2010,30,2010_30_02,23.18,-0.969262525,ASY,0.928524859,-0.05008052,-0.616611315,0.30674354,-0.05655624,0.984741479,0.120817124
2010,30,2010_30_02,22.13,-0.969262525,ASY,0.928524859,-0.05008052,-0.616611315,0.30674354,-0.05655624,0.984741479,0.120817124
2011,30,2011_30_02,22.18,-0.034601492,ASY,0.547198416,-0.792754552,-0.81362671,0.30674354,-0.101825752,0.946625512,-0.382262182
2010,30,2010_30_02,22.65,-0.969262525,ASY,0.928524859,-0.05008052,-0.616611315,0.30674354,-0.05655624,0.984741479,0.120817124
2007,30,2007_30_02,19.04,-0.034601492,ASY,0.260051042,-0.852168474,1.747573419,0.30674354,0.721191109,0.98494504,0.20290928
2011,30,2011_30_02,22.21,-0.034601492,ASY,0.547198416,-0.792754552,-0.81362671,0.30674354,-0.101825752,0.946625512,-0.382262182
2011,30,2011_30_02,22.33,-0.034601492,ASY,0.547198416,-0.792754552,-0.81362671,0.30674354,-0.101825752,0.946625512,-0.382262182
2011,30,2011_30_02,23.64,-0.034601492,ASY,0.547198416,-0.792754552,-0.81362671,0.30674354,-0.101825752,0.946625512,-0.382262182
2008,30,2008_30_02,23.33,-0.969262525,ASY,0.942355352,-0.956142838,-0.222580526,0.30674354,0.303996751,0.820126271,-0.435508567
2009,30,2009_30_02,20.9,-0.034601492,ASY,-0.478892429,-0.332296652,-0.81362671,0.30674354,0.427128567,0.925296122,0.148670108
2008,30,2008_30_02,24,-0.969262525,ASY,0.942355352,-0.956142838,-0.222580526,0.30674354,0.303996751,0.820126271,-0.435508567
2008,30,2008_30_02,23.75,-0.969262525,ASY,0.942355352,-0.956142838,-0.222580526,0.30674354,0.303996751,0.820126271,-0.435508567
2009,30,2009_30_02,20.53,-0.034601492,ASY,-0.478892429,-0.332296652,-0.81362671,0.30674354,0.427128567,0.925296122,0.148670108
2007,30,2007_30_02,21.15,-0.034601492,ASY,0.260051042,-0.852168474,1.747573419,0.30674354,0.721191109,0.98494504,0.20290928
2010,30,2010_30_02,21.82,-0.969262525,ASY,0.928524859,-0.05008052,-0.616611315,0.30674354,-0.05655624,0.984741479,0.120817124
2008,30,2008_30_02,21.35,-0.969262525,ASY,0.942355352,-0.956142838,-0.222580526,0.30674354,0.303996751,0.820126271,-0.435508567
2009,30,2009_30_02,22.5,-0.034601492,ASY,-0.478892429,-0.332296652,-0.81362671,0.30674354,0.427128567,0.925296122,0.148670108
2009,30,2009_30_02,22.6,-0.034601492,ASY,-0.478892429,-0.332296652,-0.81362671,0.30674354,0.427128567,0.925296122,0.148670108
2009,30,2009_30_03,20.84,0.90005954,ASY,-0.478892429,-0.332296652,-0.81362671,0.317883273,0.427128567,0.925296122,0.148670108
2015,30,2015_30_03,23.38,-0.5844021,ASY,-1.536595828,0.989663124,-1.798703682,0.317883273,0.515026769,0.517831447,-0.134740915
2011,30,2011_30_03,23.1,-1.35412295,ASY,0.316690203,-0.792754552,-1.207657499,0.317883273,-0.171753585,0.946625512,-0.382262182
2015,30,2015_30_03,23.98,-0.5844021,ASY,-1.536595828,0.989663124,-1.798703682,0.317883273,0.515026769,0.517831447,-0.134740915
2011,30,2011_30_03,20.55,-1.35412295,ASY,0.316690203,-0.792754552,-1.207657499,0.317883273,-0.171753585,0.946625512,-0.382262182
2010,30,2010_30_03,19.57,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2011,30,2011_30_03,22.67,-1.35412295,ASY,0.316690203,-0.792754552,-1.207657499,0.317883273,-0.171753585,0.946625512,-0.382262182
2007,30,2007_30_03,22.75,-0.969262525,ASY,0.949599896,-0.376857094,-1.010642104,0.317883273,-0.798579731,0.98494504,0.20290928
2007,30,2007_30_03,24.9,-0.969262525,ASY,0.949599896,-0.376857094,-1.010642104,0.317883273,-0.798579731,0.98494504,0.20290928
2009,30,2009_30_03,21.12,0.90005954,ASY,-0.478892429,-0.332296652,-0.81362671,0.317883273,0.427128567,0.925296122,0.148670108
2007,30,2007_30_03,24.99,-0.969262525,ASY,0.949599896,-0.376857094,-1.010642104,0.317883273,-0.798579731,0.98494504,0.20290928
2009,30,2009_30_03,20.77,0.90005954,ASY,-0.478892429,-0.332296652,-0.81362671,0.317883273,0.427128567,0.925296122,0.148670108
2009,30,2009_30_03,23.34,0.90005954,ASY,-0.478892429,-0.332296652,-0.81362671,0.317883273,0.427128567,0.925296122,0.148670108
2010,30,2010_30_03,22.24,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2010,30,2010_30_03,19.71,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2015,30,2015_30_03,23.41,-0.5844021,ASY,-1.536595828,0.989663124,-1.798703682,0.317883273,0.515026769,0.517831447,-0.134740915
2009,30,2009_30_03,20.49,0.90005954,ASY,-0.478892429,-0.332296652,-0.81362671,0.317883273,0.427128567,0.925296122,0.148670108
2010,30,2010_30_03,21.07,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2013,30,2013_30_03,15.59,0.240298811,ASY,-2.123799036,1.197611853,-1.404672893,0.317883273,-0.066027274,0.854520013,0.112028337
2007,30,2007_30_03,23.71,-0.969262525,ASY,0.949599896,-0.376857094,-1.010642104,0.317883273,-0.798579731,0.98494504,0.20290928
2010,30,2010_30_03,23.16,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2013,30,2013_30_03,19.38,0.240298811,ASY,-2.123799036,1.197611853,-1.404672893,0.317883273,-0.066027274,0.854520013,0.112028337
2013,30,2013_30_03,9.07,0.240298811,ASY,-2.123799036,1.197611853,-1.404672893,0.317883273,-0.066027274,0.854520013,0.112028337
2010,30,2010_30_03,20.54,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2010,30,2010_30_03,20.89,1.834720573,ASY,0.434578689,-0.198615326,-1.010642104,0.317883273,-0.301816164,0.984741479,0.120817124
2016,30,2016_30_03,21.31,-1.684003315,ASY,-1.635385062,-0.154054885,-1.601688288,0.317883273,0.66978177,0.658375566,-0.082194277
2006,30,2006_30_04,17.43,-0.089581553,ASY,0.731604986,1.346146659,-0.025565132,0.311284133,0.102558899,0.954492975,-0.531709056
2015,30,2015_30_04,17.87,0.90005954,ASY,-0.746281956,1.227318814,-1.404672893,0.311284133,0.618107218,0.517831447,-0.134740915
2006,30,2006_30_04,17.21,-0.089581553,ASY,0.731604986,1.346146659,-0.025565132,0.311284133,0.102558899,0.954492975,-0.531709056
2015,30,2015_30_04,19.15,0.90005954,ASY,-0.746281956,1.227318814,-1.404672893,0.311284133,0.618107218,0.517831447,-0.134740915
2015,30,2015_30_04,21.93,0.90005954,ASY,-0.746281956,1.227318814,-1.404672893,0.311284133,0.618107218,0.517831447,-0.134740915
2015,30,2015_30_04,20.21,0.90005954,ASY,-0.746281956,1.227318814,-1.404672893,0.311284133,0.618107218,0.517831447,-0.134740915
2006,30,2006_30_04,16.84,-0.089581553,ASY,0.731604986,1.346146659,-0.025565132,0.311284133,0.102558899,0.954492975,-0.531709056
2015,30,2015_30_04,20.67,0.90005954,ASY,-0.746281956,1.227318814,-1.404672893,0.311284133,0.618107218,0.517831447,-0.134740915
2015,30,2015_30_04,21.6,0.90005954,ASY,-0.746281956,1.227318814,-1.404672893,0.311284133,0.618107218,0.517831447,-0.134740915
2011,30,2011_30_05,18.22,0.90005954,ASY,0.485290496,0.18757517,1.156527235,0.31524067,0.301815367,0.946625512,-0.382262182
2009,30,2009_30_05,21.16,-0.034601492,ASY,-0.483502593,-0.644219745,-1.207657499,0.31524067,0.428025366,0.925296122,0.148670108
2008,30,2008_30_05,21.68,0.90005954,ASY,0.381891097,-0.867021955,-0.616611315,0.31524067,0.178156896,0.820126271,-0.435508567
2010,30,2010_30_05,20.04,1.229939905,ASY,1.224892561,-0.5253919,-0.222580526,0.31524067,0.234378129,0.984741479,0.120817124
2011,30,2011_30_05,16.77,0.90005954,ASY,0.485290496,0.18757517,1.156527235,0.31524067,0.301815367,0.946625512,-0.382262182
2007,30,2007_30_05,25.26,0.90005954,ASY,1.115565809,-1.045263722,0.565481052,0.31524067,0.007670098,0.98494504,0.20290928
2009,30,2009_30_05,22.59,-0.034601492,ASY,-0.483502593,-0.644219745,-1.207657499,0.31524067,0.428025366,0.925296122,0.148670108
2011,30,2011_30_05,17.88,0.90005954,ASY,0.485290496,0.18757517,1.156527235,0.31524067,0.301815367,0.946625512,-0.382262182
2011,30,2011_30_05,19.69,0.90005954,ASY,0.485290496,0.18757517,1.156527235,0.31524067,0.301815367,0.946625512,-0.382262182
2008,30,2008_30_05,24.22,0.90005954,ASY,0.381891097,-0.867021955,-0.616611315,0.31524067,0.178156896,0.820126271,-0.435508567
2010,30,2010_30_05,21.07,1.229939905,ASY,1.224892561,-0.5253919,-0.222580526,0.31524067,0.234378129,0.984741479,0.120817124
2010,30,2010_30_05,22.23,1.229939905,ASY,1.224892561,-0.5253919,-0.222580526,0.31524067,0.234378129,0.984741479,0.120817124
2008,30,2008_30_05,22.91,0.90005954,ASY,0.381891097,-0.867021955,-0.616611315,0.31524067,0.178156896,0.820126271,-0.435508567
2012,30,2012_30_05,22.18,-0.969262525,ASY,1.031265663,-0.599659303,-0.616611315,0.31524067,0.707949017,0.72413879,-0.788114787
2011,30,2011_30_05,18.28,0.90005954,ASY,0.485290496,0.18757517,1.156527235,0.31524067,0.301815367,0.946625512,-0.382262182
2009,30,2009_30_05,23.16,-0.034601492,ASY,-0.483502593,-0.644219745,-1.207657499,0.31524067,0.428025366,0.925296122,0.148670108
2012,30,2012_30_05,22.4,-0.969262525,ASY,1.031265663,-0.599659303,-0.616611315,0.31524067,0.707949017,0.72413879,-0.788114787
2011,30,2011_30_05,19.84,0.90005954,ASY,0.485290496,0.18757517,1.156527235,0.31524067,0.301815367,0.946625512,-0.382262182
2012,30,2012_30_05,23.75,-0.969262525,ASY,1.031265663,-0.599659303,-0.616611315,0.31524067,0.707949017,0.72413879,-0.788114787
2007,30,2007_30_05,21.86,0.90005954,ASY,1.115565809,-1.045263722,0.565481052,0.31524067,0.007670098,0.98494504,0.20290928
2007,30,2007_30_05,21.78,0.90005954,ASY,1.115565809,-1.045263722,0.565481052,0.31524067,0.007670098,0.98494504,0.20290928
2010,30,2010_30_05,21.96,1.229939905,ASY,1.224892561,-0.5253919,-0.222580526,0.31524067,0.234378129,0.984741479,0.120817124
2009,30,2009_30_05,20.89,-0.034601492,ASY,-0.483502593,-0.644219745,-1.207657499,0.31524067,0.428025366,0.925296122,0.148670108
2010,30,2010_30_05,20.6,1.229939905,ASY,1.224892561,-0.5253919,-0.222580526,0.31524067,0.234378129,0.984741479,0.120817124
2007,30,2007_30_05,20.03,0.90005954,ASY,1.115565809,-1.045263722,0.565481052,0.31524067,0.007670098,0.98494504,0.20290928
2012,30,2012_30_05,22.49,-0.969262525,ASY,1.031265663,-0.599659303,-0.616611315,0.31524067,0.707949017,0.72413879,-0.788114787
2010,30,2010_30_05,20.41,1.229939905,ASY,1.224892561,-0.5253919,-0.222580526,0.31524067,0.234378129,0.984741479,0.120817124
2008,30,2008_30_05,23.51,0.90005954,ASY,0.381891097,-0.867021955,-0.616611315,0.31524067,0.178156896,0.820126271,-0.435508567
2009,30,2009_30_05,22.29,-0.034601492,ASY,-0.483502593,-0.644219745,-1.207657499,0.31524067,0.428025366,0.925296122,0.148670108
2008,30,2008_30_05,23.74,0.90005954,ASY,0.381891097,-0.867021955,-0.616611315,0.31524067,0.178156896,0.820126271,-0.435508567
2008,30,2008_30_05,20.6,0.90005954,ASY,0.381891097,-0.867021955,-0.616611315,0.31524067,0.178156896,0.820126271,-0.435508567
2007,30,2007_30_05,23.41,0.90005954,ASY,1.115565809,-1.045263722,0.565481052,0.31524067,0.007670098,0.98494504,0.20290928
2007,30,2007_30_05,23.36,0.90005954,ASY,1.115565809,-1.045263722,0.565481052,0.31524067,0.007670098,0.98494504,0.20290928
2013,30,2013_30_06,19.79,-2.508704226,SY,-0.147487478,0.514351744,0.171450263,0.2409185,0.313584613,0.854520013,0.112028337
2013,30,2013_30_06,21.37,-2.508704226,SY,-0.147487478,0.514351744,0.171450263,0.2409185,0.313584613,0.854520013,0.112028337
2008,30,2008_30_07,21.08,-2.83858459,ASY,1.009532031,-0.480831458,2.535634997,0.244053434,1.469362068,0.820126271,-0.435508567
2008,30,2008_30_07,20.53,-2.83858459,ASY,1.009532031,-0.480831458,2.535634997,0.244053434,1.469362068,0.820126271,-0.435508567
2010,30,2010_30_08,21.34,-0.034601492,ASY,1.224892561,-0.5253919,-0.222580526,0.251102909,0.234378129,0.984741479,0.120817124
2009,30,2009_30_08,21.46,-1.903923558,ASY,-0.478892429,-0.332296652,-0.81362671,0.251102909,0.427128567,0.925296122,0.148670108
2010,30,2010_30_08,20.7,-0.034601492,ASY,1.224892561,-0.5253919,-0.222580526,0.251102909,0.234378129,0.984741479,0.120817124
2010,30,2010_30_08,20.84,-0.034601492,ASY,1.224892561,-0.5253919,-0.222580526,0.251102909,0.234378129,0.984741479,0.120817124
2009,30,2009_30_08,24.55,-1.903923558,ASY,-0.478892429,-0.332296652,-0.81362671,0.251102909,0.427128567,0.925296122,0.148670108
