variable	CEN	LAB	NW	SW	all	rank_all
pcp_sep	0.025250007	0.026470063	0.029910996	0.017256543	0.025748772	5
pcp_oct	0.022101719	0.01878602	0.061823568	0.019267773	0.021256021	6
ndvi_jul	0.008202297	0.008753844	0.00914038	-0.001866572	0.007906824	12
ndvi_aug	0.001917301	0.021627343	0.058200758	0.029119341	0.020497634	7
ndvi_sep	0.001426954	0.010258744	0.011207482	0.012439804	0.009007886	11
ndvi_oct	0.005863513	0.026079157	0.067538866	0.071699192	0.027854089	2
popRFH	0.015790527	0.024653552	0.115569347	0.024060924	0.027184198	3
popRGH	0.030273631	0.037862349	0.156035613	0.05112181	0.042847858	1
st_sep	0.00232123	0.009968707	0.058811888	0.014544442	0.011169238	9
st_oct	0.042405091	0.017988837	0.065521233	0.048766934	0.026279248	4
swe_sep	0.003644178	0.01001619	0.027225706	0.016321187	0.010201907	10
swe_oct	0.013050092	0.015400958	0.025790864	0.015879327	0.015511515	8
pcp_sep	0.023544169	0.025269076	0.028782337	0.019775614	0.024730378	5
pcp_oct	0.020927195	0.018149797	0.056952613	0.01744593	0.020248599	6
ndvi_jul	0.00712961	0.00906851	0.009029761	-0.002976328	0.007860288	12
ndvi_aug	-0.000428986	0.021343701	0.054823384	0.027903727	0.019739485	7
ndvi_sep	0.002721424	0.009607941	0.010263336	0.016965578	0.00901764	11
ndvi_oct	0.003008042	0.025818936	0.064172662	0.075671832	0.027364002	3
popRFH	0.016144105	0.027793501	0.150117334	0.023066309	0.030969186	2
popRGH	0.033225283	0.039275376	0.121315886	0.057663771	0.043241226	1
st_sep	0.001772098	0.011062604	0.061246419	0.017172935	0.012222425	9
st_oct	0.041900548	0.017118253	0.067634216	0.046250121	0.025492642	5
swe_sep	0.005551048	0.010501204	0.028353022	0.012943603	0.010643686	10
swe_oct	0.014630178	0.01705249	0.02781278	0.014503765	0.016947626	8
pcp_sep	0.028115354	0.028253012	0.02972622	0.018926257	0.027581504	3
pcp_oct	0.02168674	0.017744112	0.064475024	0.018240342	0.020478278	7
ndvi_jul	0.008964975	0.008283228	0.009738145	-0.002348822	0.007680281	12
ndvi_aug	0.001110178	0.022704655	0.056108913	0.030814867	0.021217243	6
ndvi_sep	0.001483357	0.009761422	0.010745199	0.014719002	0.00883307	11
ndvi_oct	0.005159474	0.025012191	0.067869461	0.074347345	0.027175133	4
popRFH	0.018545477	0.028517879	0.153167707	0.021888321	0.031901507	2
popRGH	0.034047371	0.037976538	0.119383488	0.055445103	0.042192132	1
st_sep	0.000767982	0.010308497	0.066850055	0.016242019	0.011678558	9
st_oct	0.043124761	0.017133257	0.07151739	0.046183454	0.025933688	4
swe_sep	0.005829253	0.0104991	0.031359529	0.016179531	0.011059336	10
swe_oct	0.012411976	0.016269086	0.026379956	0.014183607	0.015960415	8
pcp_sep	0.026548531	0.026370675	0.030529374	0.017844074	0.025952941	3
pcp_oct	0.021713413	0.018636825	0.063399471	0.018159203	0.021067479	6
ndvi_jul	0.007795985	0.008966023	0.012324389	-0.000973181	0.008201935	11
ndvi_aug	0.001088103	0.022856569	0.056072958	0.030296569	0.02125729	5
ndvi_sep	0.001727648	0.008684836	0.01161551	0.010427194	0.007811302	12
ndvi_oct	0.004453285	0.027731511	0.064664541	0.0769609	0.029052844	2
popRFH	0.017993291	0.016582032	0.093853384	0.017259268	0.020287773	7
popRGH	0.029439501	0.029534585	0.112711035	0.046526346	0.034411204	1
st_sep	0.000354234	0.010071693	0.063615064	0.015195202	0.011217637	9
st_oct	0.041716107	0.017393017	0.065878948	0.046424642	0.025626256	4
swe_sep	0.004829222	0.010334559	0.027481581	0.015563816	0.010581357	10
swe_oct	0.013652533	0.017138158	0.02775802	0.014019058	0.016818649	8
pcp_sep	0.027996902	0.025333229	0.030440421	0.020063699	0.025618926	5
pcp_oct	0.023407665	0.018333879	0.061518688	0.019223914	0.021142592	6
ndvi_jul	0.007718022	0.009436878	0.010685451	-0.003118805	0.008283358	11
ndvi_aug	-0.00024336	0.022858167	0.057468653	0.028916749	0.021044875	7
ndvi_sep	0.002067103	0.008869014	0.013105241	0.011735744	0.008151587	12
ndvi_oct	0.004308594	0.026346915	0.067917258	0.07360536	0.027974973	3
popRFH	0.017372555	0.027554223	0.145907408	0.020977166	0.030633139	2
popRGH	0.033466791	0.040042402	0.120007594	0.05307121	0.043433396	1
st_sep	0.002082519	0.009623698	0.054922671	0.015029155	0.010787421	9
st_oct	0.040806789	0.016469529	0.063148005	0.048459339	0.024823076	5
swe_sep	0.005305913	0.009908973	0.02788059	0.01457981	0.010283833	10
swe_oct	0.01331864	0.017017635	0.031197655	0.013762909	0.016761708	8
pcp_sep	0.025596546	0.026067371	0.029022555	0.019394928	0.025634716	4
pcp_oct	0.024125808	0.018182459	0.060840904	0.019038565	0.021082744	6
ndvi_jul	0.007774766	0.009082791	0.00845896	-0.002128792	0.008002682	12
ndvi_aug	-0.001194736	0.021115137	0.05711653	0.026416585	0.019437724	7
ndvi_sep	0.002404787	0.010037933	0.014020129	0.01280018	0.009157777	11
ndvi_oct	0.003682802	0.02506093	0.070638291	0.072255015	0.026912965	3
popRFH	0.015963094	0.02850566	0.156999328	0.027549622	0.032067203	2
popRGH	0.036178909	0.036801665	0.11162726	0.060120729	0.041675528	1
st_sep	0.001533634	0.010555931	0.064080385	0.017736872	0.011961781	9
st_oct	0.041466663	0.017034234	0.069687444	0.046304786	0.025478016	5
swe_sep	0.005515434	0.011336439	0.031129057	0.016263612	0.011601481	10
swe_oct	0.01420165	0.018189623	0.024702143	0.015817702	0.01766035	8
pcp_sep	0.025596997	0.028362015	0.032296418	0.018990964	0.027379499	4
pcp_oct	0.022063636	0.017650735	0.065477525	0.018744321	0.020560467	6
ndvi_jul	0.006217907	0.008787126	0.007597043	-0.00089703	0.007613153	12
ndvi_aug	-0.00062438	0.021906303	0.058819761	0.029917701	0.020397156	7
ndvi_sep	0.000923852	0.009572266	0.014722173	0.013553797	0.008671858	11
ndvi_oct	0.005593485	0.026559554	0.060412403	0.073539814	0.027950159	3
popRFH	0.01701484	0.025335405	0.12828868	0.021561182	0.028224476	2
popRGH	0.028658976	0.035968012	0.141400681	0.047993472	0.040276023	1
st_sep	0.003216623	0.010054301	0.058456387	0.01513718	0.011458874	9
st_oct	0.039928053	0.017528793	0.069614457	0.048650385	0.025742367	5
swe_sep	0.005098809	0.009541785	0.028803679	0.015233739	0.010066324	10
swe_oct	0.014056117	0.015990345	0.028977901	0.015275417	0.016182802	8
pcp_sep	0.028253504	0.027559307	0.032969169	0.01869325	0.02722127	4
pcp_oct	0.022688225	0.016206334	0.059729919	0.015366737	0.019131033	7
ndvi_jul	0.006630627	0.009473298	0.013867324	-0.002379862	0.008332178	11
ndvi_aug	0.00103459	0.020853905	0.05679795	0.026518702	0.019592083	6
ndvi_sep	0.001764868	0.008819231	0.013249295	0.012150663	0.008104054	12
ndvi_oct	0.004640925	0.025159039	0.0714664	0.07513885	0.027408975	3
popRFH	0.016894777	0.027062861	0.162781214	0.023217022	0.031140763	2
popRGH	0.035305493	0.03618404	0.10924938	0.060310438	0.040990987	1
st_sep	0.00129181	0.010409686	0.058699982	0.014898468	0.011389727	9
st_oct	0.041675849	0.017910233	0.068209212	0.049871931	0.026345654	5
swe_sep	0.004471383	0.010289302	0.028442126	0.018100558	0.010668494	10
swe_oct	0.014770435	0.015772332	0.028744692	0.014900249	0.016128094	8
pcp_sep	0.02614643	0.027153018	0.031222471	0.018936923	0.026561249	4
pcp_oct	0.024911016	0.017782018	0.059248286	0.015307353	0.02059829	6
ndvi_jul	0.007547784	0.00838397	0.008627565	-0.00277055	0.007431494	12
ndvi_aug	0.001701935	0.021501122	0.059517282	0.030389334	0.020572177	7
ndvi_sep	0.002772497	0.009775325	0.014089245	0.010568006	0.008892595	11
ndvi_oct	0.006854518	0.024646867	0.073013572	0.073305921	0.027384057	3
popRFH	0.015628208	0.025859092	0.156035543	0.019749877	0.029524943	2
popRGH	0.036668702	0.037170264	0.110065952	0.055675364	0.041646196	1
st_sep	0.002904213	0.010181065	0.058146311	0.016743887	0.011578992	9
st_oct	0.04104956	0.018197126	0.066041223	0.047548946	0.026182747	5
swe_sep	0.005530086	0.010590658	0.030401304	0.016365438	0.011056054	10
swe_oct	0.015027749	0.016669172	0.026409476	0.01104554	0.016405086	8
pcp_sep	0.026540831	0.026976309	0.030826572	0.021410456	0.026662606	4
pcp_oct	0.023894198	0.017817063	0.062688606	0.017388686	0.020753759	6
ndvi_jul	0.008231335	0.009417715	0.008718018	-0.001781089	0.008376739	12
ndvi_aug	-0.000475749	0.021831097	0.05881484	0.028057724	0.020226074	7
ndvi_sep	0.001337126	0.009389369	0.015107295	0.013259337	0.008600203	11
ndvi_oct	0.004711035	0.026205468	0.070637119	0.071918809	0.02791641	3
popRFH	0.015152395	0.027581997	0.158444889	0.019472372	0.030738543	2
popRGH	0.034309853	0.039772178	0.107392165	0.055882166	0.043023597	1
st_sep	0.000411302	0.01171844	0.06081327	0.01428765	0.012221755	9
st_oct	0.039770982	0.017962965	0.066541538	0.047926343	0.025833589	5
swe_sep	0.005930211	0.010825042	0.030127521	0.016515863	0.011299725	10
swe_oct	0.012688789	0.016992236	0.026725948	0.014896543	0.016576184	8
pcp_sep	0.027009473	0.026812271	0.03135735	0.01971905	0.026515958	4
pcp_oct	0.022174042	0.017565521	0.062914158	0.019289367	0.020431599	6
ndvi_jul	0.007868258	0.009041773	0.010315189	-0.003156911	0.008015538	12
ndvi_aug	-0.000866477	0.021820376	0.055834365	0.029104109	0.020122697	7
ndvi_sep	0.002877338	0.010377123	0.011345465	0.012055631	0.009330824	11
ndvi_oct	0.005342504	0.026832063	0.064245171	0.073957199	0.028303187	2
popRFH	0.014970562	0.024468671	0.112131826	0.025482995	0.02684632	3
popRGH	0.03101946	0.035343106	0.154947202	0.048322365	0.040896323	1
st_sep	0.001458929	0.009732057	0.059506295	0.015164138	0.010970658	9
st_oct	0.041556781	0.017062228	0.065589594	0.047161241	0.02538198	5
swe_sep	0.004405907	0.00948605	0.027062019	0.015199842	0.009807448	10
swe_oct	0.013201057	0.015733964	0.025673685	0.016729625	0.015815214	8
pcp_sep	0.027214831	0.025574189	0.029879156	0.019865141	0.025579788	4
pcp_oct	0.023310903	0.016946401	0.059968483	0.016015486	0.019814934	6
ndvi_jul	0.008546274	0.008845685	0.009506844	-0.001726138	0.008038722	12
ndvi_aug	0.000488452	0.019962058	0.057902656	0.029213971	0.019096053	7
ndvi_sep	0.001720146	0.009160692	0.010389917	0.012698842	0.008221853	11
ndvi_oct	0.004007485	0.025200122	0.066256406	0.073095975	0.026955042	3
popRFH	0.014123825	0.027684086	0.158383684	0.023804596	0.0309064	2
popRGH	0.035002817	0.035826291	0.105394332	0.059647705	0.040440119	1
st_sep	0.00162084	0.009926244	0.056310648	0.016430707	0.011073414	9
st_oct	0.041785223	0.018417672	0.067824843	0.048296198	0.026600295	4
swe_sep	0.003422146	0.01087284	0.02308473	0.015755036	0.010547636	10
swe_oct	0.013338887	0.015554846	0.029397046	0.013033721	0.015631053	8
pcp_sep	0.025766925	0.026802281	0.031922965	0.019240511	0.026300292	5
pcp_oct	0.022378394	0.017274708	0.058143264	0.018084621	0.019979197	7
ndvi_jul	0.007168776	0.009858414	0.008025359	-0.003877376	0.008333952	12
ndvi_aug	0.002861119	0.020767201	0.059626012	0.029036769	0.020142833	6
ndvi_sep	0.003132244	0.008852552	0.013576977	0.012480322	0.008394998	11
ndvi_oct	0.004709005	0.025790736	0.067889377	0.076539836	0.027837044	3
popRFH	0.015244416	0.027546658	0.159752265	0.022883246	0.031040608	2
popRGH	0.033220613	0.036650485	0.108324812	0.057951968	0.040780894	1
st_sep	0.002045999	0.010359793	0.062335638	0.015909736	0.011689761	9
st_oct	0.041365213	0.016212406	0.067347607	0.04751675	0.024844334	5
swe_sep	0.005465802	0.010176501	0.026875093	0.015077618	0.010504284	10
swe_oct	0.013169414	0.016517362	0.024627897	0.017106759	0.016351406	8
pcp_sep	0.028370916	0.027400708	0.031140996	0.019692034	0.027180687	3
pcp_oct	0.020466604	0.017261293	0.060844582	0.01765378	0.019728978	7
ndvi_jul	0.006777972	0.009116303	0.01109016	-0.002632533	0.007966375	12
ndvi_aug	-0.001042883	0.022188026	0.05616065	0.029410189	0.020378041	6
ndvi_sep	0.001567771	0.010516706	0.012184552	0.013885777	0.009368715	11
ndvi_oct	0.002536855	0.024405029	0.065320451	0.075308289	0.026278204	4
popRFH	0.017064547	0.027021698	0.141324563	0.026279262	0.030363641	2
popRGH	0.030156802	0.039244904	0.118466998	0.054561757	0.042342208	1
st_sep	0.002034942	0.010886557	0.062871486	0.016739696	0.012162508	9
st_oct	0.041075635	0.016919849	0.063943866	0.046586077	0.025106653	5
swe_sep	0.006727512	0.011064673	0.030614757	0.017886184	0.011718159	10
swe_oct	0.014024024	0.016643729	0.030101558	0.013944562	0.016599043	8
pcp_sep	0.026659324	0.026897058	0.033403002	0.018027673	0.026506405	4
pcp_oct	0.023326301	0.018767686	0.05977541	0.016361024	0.021156449	6
ndvi_jul	0.007560691	0.008783638	0.0087316	-0.002565484	0.007751098	12
ndvi_aug	-0.001267625	0.020947243	0.05736834	0.02835172	0.019404461	7
ndvi_sep	0.002306591	0.009747386	0.011056543	0.013543901	0.008865757	11
ndvi_oct	0.00440599	0.02569096	0.067499595	0.075122923	0.027619571	3
popRFH	0.016441236	0.027351197	0.145615619	0.026135228	0.030716067	2
popRGH	0.032268339	0.03828632	0.124663302	0.05676054	0.04242432	1
st_sep	0.002417716	0.010634741	0.061682446	0.014857035	0.011848847	9
st_oct	0.04038378	0.017811935	0.064718329	0.049755247	0.025900887	4
swe_sep	0.00416356	0.010385116	0.02831416	0.014100918	0.010416013	10
swe_oct	0.013196254	0.015514802	0.032855373	0.013057914	0.015743189	8
pcp_sep	0.026417364	0.025840415	0.030377884	0.017501068	0.025506211	5
pcp_oct	0.022454816	0.017171215	0.059918993	0.019905042	0.020128531	7
ndvi_jul	0.006757446	0.008372512	0.010626645	-0.001293638	0.007509466	12
ndvi_aug	0.000427111	0.02140153	0.059471049	0.032167793	0.020397732	6
ndvi_sep	0.001296387	0.009911611	0.011605384	0.014444476	0.008873971	11
ndvi_oct	0.002064437	0.024940309	0.070911425	0.073322024	0.026661823	3
popRFH	0.015272645	0.02646413	0.161663487	0.024542444	0.030479447	2
popRGH	0.033615507	0.036667611	0.10948619	0.055358269	0.040693694	1
st_sep	0.002764949	0.010032461	0.059697643	0.016264439	0.011485794	9
st_oct	0.03974982	0.017999465	0.068215352	0.049350468	0.026043368	4
swe_sep	0.0062291	0.009435822	0.027522735	0.018063073	0.010326329	10
swe_oct	0.013947385	0.015669552	0.027298236	0.01185334	0.015591068	8
pcp_sep	0.024696292	0.025734181	0.031171808	0.019446847	0.025318663	5
pcp_oct	0.024529175	0.016667661	0.061963119	0.018108638	0.020052493	7
ndvi_jul	0.008037538	0.008852141	0.011975897	-0.003605777	0.007932703	12
ndvi_aug	0.002079811	0.02188455	0.05640207	0.028089718	0.020603456	6
ndvi_sep	0.002446841	0.009987554	0.010973592	0.013546083	0.00904493	11
ndvi_oct	0.00592786	0.026041539	0.068644595	0.079640729	0.028516491	3
popRFH	0.015728771	0.028411254	0.159319311	0.020387042	0.031524892	2
popRGH	0.035311272	0.038253928	0.101126785	0.059285064	0.04204141	1
st_sep	0.000887428	0.009563385	0.064144034	0.014645562	0.010937577	10
st_oct	0.042780078	0.017868892	0.071554834	0.046399472	0.026404475	4
swe_sep	0.00605423	0.011161941	0.028828745	0.016423539	0.011484984	9
swe_oct	0.011112787	0.016613769	0.026348357	0.013525073	0.015898348	8
pcp_sep	0.026020053	0.02647171	0.033361322	0.018794755	0.026149097	5
pcp_oct	0.021913107	0.017935257	0.066412975	0.018140522	0.020728336	7
ndvi_jul	0.006999261	0.008696197	0.008682779	-0.002523029	0.007586426	12
ndvi_aug	-0.000989325	0.022734328	0.060328152	0.031759396	0.021123558	6
ndvi_sep	0.001016817	0.010190192	0.010123243	0.013544298	0.008914281	11
ndvi_oct	0.00544301	0.024883174	0.06672112	0.075178351	0.027146759	3
popRFH	0.017632718	0.025575012	0.120717036	0.024428253	0.028409661	2
popRGH	0.02731999	0.036705186	0.150325962	0.048764118	0.040998402	1
st_sep	0.003639035	0.011691595	0.060237567	0.018873703	0.013041662	9
st_oct	0.040492268	0.016868142	0.068227895	0.047660993	0.025214728	5
swe_sep	0.006367399	0.009910308	0.02715177	0.015549887	0.010523421	10
swe_oct	0.011239759	0.016589357	0.025736559	0.013594262	0.015926963	8
pcp_sep	0.026915426	0.026767506	0.03032629	0.019169704	0.026377076	4
pcp_oct	0.021795176	0.017679805	0.065538715	0.021507481	0.020740987	7
ndvi_jul	0.007399705	0.008918553	0.007234978	-0.00372698	0.007687942	12
ndvi_aug	3.31E-05	0.022776729	0.058097964	0.032182988	0.02127745	6
ndvi_sep	0.001884338	0.009446655	0.011974745	0.014498699	0.008679509	11
ndvi_oct	0.004615787	0.026395412	0.06407765	0.07820326	0.028216986	2
popRFH	0.016560031	0.023999702	0.117264698	0.02505611	0.027030286	3
popRGH	0.031355678	0.033913791	0.152767095	0.049738006	0.039917096	1
st_sep	0.001039244	0.010821132	0.063053851	0.016191407	0.011919002	9
st_oct	0.042950054	0.017674989	0.062676032	0.047199984	0.025940124	5
swe_sep	0.004578457	0.010976659	0.032384951	0.014621672	0.011108008	10
swe_oct	0.012831048	0.017667601	0.030626433	0.011529263	0.016991837	8
pcp_sep	0.026091908	0.026732911	0.028817681	0.019167281	0.02613494	4
pcp_oct	0.022553823	0.017343232	0.061332214	0.01817169	0.020179701	7
ndvi_jul	0.006798437	0.00888619	0.007445631	-0.002731836	0.007628929	12
ndvi_aug	-0.000454431	0.021977263	0.053877685	0.028960131	0.020203502	6
ndvi_sep	0.001101131	0.009707389	0.014330898	0.013697415	0.008763036	11
ndvi_oct	0.003848929	0.025373855	0.067536505	0.072382153	0.0270761	3
popRFH	0.017940715	0.025580372	0.144497344	0.025793364	0.029613028	2
popRGH	0.030557567	0.036478813	0.120503424	0.052328359	0.040316992	1
st_sep	0.001824459	0.010211757	0.062858705	0.017138236	0.011654767	9
st_oct	0.042924507	0.016917155	0.068630884	0.048618253	0.025746035	5
swe_sep	0.00529308	0.010974392	0.0326434	0.017855684	0.011472754	10
swe_oct	0.013327195	0.017206886	0.02672905	0.014103463	0.016734704	8
pcp_sep	0.027519836	0.026153597	0.027322186	0.019784287	0.025964121	4
pcp_oct	0.022665024	0.018386555	0.064445574	0.018528558	0.02115803	7
ndvi_jul	0.007934394	0.008633001	0.009973719	-0.002002254	0.007810535	12
ndvi_aug	-0.000169393	0.023655159	0.051783237	0.031625841	0.021539836	6
ndvi_sep	0.001717679	0.009687368	0.011187042	0.011049684	0.008526451	11
ndvi_oct	0.004955293	0.025508633	0.066736352	0.074122456	0.027428246	3
popRFH	0.017828272	0.025379404	0.137049468	0.021296727	0.028781608	2
popRGH	0.031567314	0.036641543	0.139133421	0.051779661	0.041431588	1
st_sep	0.001738541	0.010077009	0.061872798	0.017127649	0.01151279	9
st_oct	0.041400607	0.018207735	0.065968442	0.046718603	0.026152909	5
swe_sep	0.006835569	0.010150469	0.025590283	0.014917228	0.01062365	10
swe_oct	0.013889994	0.016412316	0.031078707	0.015784214	0.016570992	8
pcp_sep	0.028054871	0.028401995	0.029051203	0.021055147	0.027810143	3
pcp_oct	0.023752974	0.018139527	0.058695754	0.018170331	0.020844292	6
ndvi_jul	0.007514986	0.009146965	0.009219559	-0.002371548	0.008038097	12
ndvi_aug	-0.000198969	0.020810931	0.061498766	0.027023802	0.019574752	7
ndvi_sep	0.002532139	0.009623782	0.012059786	0.015330104	0.008947264	11
ndvi_oct	0.003384935	0.025578032	0.070209963	0.076825502	0.027575021	4
popRFH	0.016109879	0.027475894	0.162376879	0.025469637	0.031426937	2
popRGH	0.03318113	0.036097882	0.104955479	0.054326333	0.039910918	1
st_sep	0.001928414	0.010589969	0.059503343	0.014042988	0.011616935	9
st_oct	0.040722143	0.017475509	0.066209887	0.04907656	0.025707605	5
swe_sep	0.004044936	0.010333123	0.027020088	0.016064766	0.010426424	10
swe_oct	0.013055938	0.015537232	0.028498856	0.012708492	0.015486167	8
pcp_sep	0.026148231	0.026344628	0.02839235	0.021347542	0.026028412	4
pcp_oct	0.024563506	0.017743474	0.060388546	0.016327032	0.020676188	6
ndvi_jul	0.006445236	0.010056537	0.010336925	-0.003141703	0.008503217	11
ndvi_aug	-0.000140366	0.020690394	0.056220463	0.029952782	0.019520475	7
ndvi_sep	0.002239058	0.008817192	0.01083366	0.014127413	0.008197202	12
ndvi_oct	0.002623391	0.02621624	0.070506245	0.076804703	0.027925307	3
popRFH	0.01654402	0.026689862	0.151264888	0.022671498	0.030279835	2
popRGH	0.033007101	0.037481778	0.117693473	0.055756559	0.041599697	1
st_sep	0.00201196	0.009826835	0.057400385	0.013391555	0.010924813	9
st_oct	0.040810874	0.01834221	0.067639157	0.048751056	0.026376459	4
swe_sep	0.00429524	0.009396647	0.026598285	0.016057643	0.009791619	10
swe_oct	0.012286345	0.015557117	0.029192559	0.013675691	0.015506135	8
pcp_sep	0.027331161	0.026013117	0.031829795	0.019165367	0.02597914	5
pcp_oct	0.023138767	0.017281604	0.065911251	0.018104184	0.020449526	7
ndvi_jul	0.006990824	0.008944646	0.010670979	-0.00143288	0.007948748	12
ndvi_aug	0.001144888	0.022006043	0.061446976	0.031324854	0.020977735	6
ndvi_sep	0.002565189	0.008747092	0.015299039	0.013454028	0.008345559	11
ndvi_oct	0.00315665	0.024922806	0.066507587	0.075400386	0.026813695	3
popRFH	0.017551385	0.027417705	0.158653974	0.02460969	0.031414594	2
