Year,Farm,FarmNB,dur,HD,AG,NN,MAX,RN,WT,FDM,Comp.1,Comp.2
2010,31,31_05,20.5,-0.662349998,ASY,0.09791151,0.21333774,0.147619182,2.718528166,0.050783453,2.127169103,-0.23278193
2009,31,31_05,19.5,0.677107146,ASY,-0.721176175,0.476202155,-0.346562074,2.718528166,2.174354865,1.721453983,-1.211280075
2009,31,31_06,19.5,-0.088296936,ASY,-0.721176175,-0.357758553,0.176688668,2.681781692,2.184175688,1.721453983,-1.211280075
2011,31,31_06,19.5,1.059809187,SY,-2.359351546,0.462191615,-0.622722187,2.681781692,0.02208198,1.991400617,-1.071001457
2016,31,31_06,19.5,0.485756125,ASY,0.09791151,0.922537926,-1.654688927,2.681781692,0.167826589,2.066043237,-0.528422798
2008,31,31_06,19.5,-0.088296936,ASY,0.916999195,0.302071159,-0.63725693,2.681781692,-0.56717646,1.987180767,-1.191339241
2006,31,31_06,20.5,0.677107146,ASY,1.736086881,1.865247111,-0.544234576,2.681781692,0.156416863,2.164145514,-0.829996217
2013,31,31_06,19.5,1.251160208,ASY,-1.540263861,0.677820496,-0.244818874,2.681781692,0.836319522,2.037372795,-0.411826966
2015,31,31_06,21.5,-0.853701018,ASY,0.09791151,-0.545232921,0.205758154,2.681781692,0.371546999,1.886531271,-0.904269793
2012,31,31_07,18.5,-0.662349998,ASY,0.916999195,1.528994153,-1.494806756,2.641287145,0.538587009,2.310135868,-0.776820183
2008,31,31_07,19.5,-0.088296936,ASY,0.09791151,0.302071159,-0.63725693,2.641287145,-0.56717646,1.987180767,-1.191339241
2016,31,31_07,21.5,0.868458166,ASY,-0.721176175,1.85657392,-1.654688927,2.641287145,0.37971508,2.066043237,-0.528422798
2014,31,31_07,19.5,0.485756125,ASY,0.916999195,0.451516918,3.345262603,2.641287145,-0.128555719,2.039116028,-0.94564983
2013,31,31_07,17.5,0.868458166,SY,-0.721176175,0.844078903,-0.244818874,2.641287145,0.665397668,2.037372795,-0.411826966
2009,31,31_08,17.5,0.294405105,ASY,-0.721176175,0.242693157,-0.17214516,2.600395076,2.179263304,1.721453983,-1.211280075
2015,31,31_08,19,-0.088296936,ASY,0.916999195,0.388803073,-0.666326416,2.600395076,0.465167824,1.886531271,-0.904269793
2016,31,31_08,19.5,0.868458166,ASY,0.916999195,1.85657392,-1.654688927,2.600395076,0.37971508,2.066043237,-0.528422798
2008,31,31_08,18.5,1.059809187,ASY,-0.721176175,0.437506378,-0.317492588,2.600395076,-0.690201475,1.987180767,-1.191339241
2012,31,31_08,16.5,-0.662349998,ASY,0.09791151,1.528994153,-1.494806756,2.600395076,0.538587009,2.310135868,-0.776820183
2010,31,31_08,19.5,0.868458166,SY,-0.721176175,0.680355737,0.365640325,2.600395076,0.622850481,2.127169103,-0.23278193
2014,31,31_08,18.5,0.103054084,ASY,0.09791151,0.053884452,3.345262603,2.600395076,-0.118510441,2.039116028,-0.94564983
2013,31,31_08,19.5,0.868458166,SY,-0.721176175,0.844078903,-0.244818874,2.600395076,0.665397668,2.037372795,-0.411826966
2007,31,31_08,18.5,1.442511228,ASY,-1.540263861,0.354110307,-0.73900013,2.600395076,-0.262482334,2.123839821,-0.237418725
2009,31,31_09,17.5,-0.088296936,ASY,0.916999195,-0.357758553,0.176688668,2.559143338,2.184175688,1.721453983,-1.211280075
2010,31,31_09,21.5,-0.279647957,ASY,0.09791151,0.709043985,-0.288423102,2.559143338,0.178023231,2.127169103,-0.23278193
2013,31,31_09,18.5,0.485756125,ASY,0.09791151,0.744003618,-0.186679902,2.559143338,0.506616388,2.037372795,-0.411826966
2014,31,31_09,20.5,-0.279647957,ASY,0.916999195,0.287393451,1.572023979,2.559143338,-0.150892398,2.039116028,-0.94564983
2012,31,31_09,20.5,-0.279647957,ASY,0.916999195,2.162137123,-1.494806756,2.559143338,0.483401248,2.310135868,-0.776820183
2015,31,31_09,19.5,-0.470998977,ASY,-0.721176175,-0.044856495,0.060410725,2.559143338,0.426668959,1.886531271,-0.904269793
2010,31,31_10,22.5,0.868458166,ASY,-0.721176175,0.680355737,0.365640325,2.518648042,0.622850481,2.127169103,-0.23278193
2014,31,31_10,17.5,0.103054084,ASY,-0.721176175,0.053884452,3.345262603,2.518648042,-0.118510441,2.039116028,-0.94564983
2008,31,31_10,17.5,-0.088296936,ASY,-0.721176175,0.302071159,-0.63725693,2.518648042,-0.56717646,1.987180767,-1.191339241
2013,31,31_10,19.5,0.868458166,ASY,0.09791151,0.844078903,-0.244818874,2.518648042,0.665397668,2.037372795,-0.411826966
2015,31,31_10,17.5,-0.853701018,ASY,-1.540263861,-0.545232921,0.205758154,2.518648042,0.371546999,1.886531271,-0.904269793
2006,31,31_10,19.5,-0.088296936,SY,0.09791151,1.097336091,0.07203852,2.518648042,-0.006357378,2.164145514,-0.829996217
2016,31,31_10,23.5,-1.045052039,ASY,0.916999195,-1.145684631,-0.259353617,2.518648042,-0.310380747,2.066043237,-0.528422798
2011,31,31_10,19.5,0.677107146,ASY,-1.540263861,0.795775899,-0.390166302,2.518648042,-0.008646964,1.991400617,-1.071001457
2016,32,32_01,19.5,-0.279647957,SY,0.916999195,-0.245007065,-1.247716128,5.154305457,-1.12798878,2.850843078,-1.066321397
2008,32,32_01,19.5,1.825213269,SY,0.09791151,0.521569618,-0.666326416,5.154305457,-0.795466217,2.85160783,-1.567066978
2015,32,32_01,19.5,1.059809187,SY,-1.540263861,0.121935646,-0.273888359,5.154305457,-0.953795266,2.864348919,-1.020743486
2006,32,32_01,17.5,0.103054084,ASY,-3.178439231,0.496884381,0.013899548,5.154305457,-0.798021846,2.758402055,-1.787781793
2011,32,32_01,19.5,3.547372454,SY,-1.540263861,1.935966979,-0.927951786,5.154305457,-0.300748493,2.693844003,-1.170759236
2015,32,32_02,21.5,1.059809187,SY,-0.721176175,0.121935646,-0.273888359,4.94096964,-0.953795266,2.864348919,-1.020743486
2008,32,32_02,21.5,1.442511228,ASY,-2.359351546,0.488211189,-0.855278072,4.94096964,-0.961703256,2.85160783,-1.567066978
2007,32,32_02,19.5,1.442511228,ASY,-0.721176175,-0.169617017,-0.012262989,4.94096964,-1.053081267,3.082671455,-1.293335531
2013,32,32_03,19.5,-0.279647957,ASY,-1.540263861,-0.171885391,-0.419235788,4.744728761,-0.607671024,2.842561208,-1.133939916
2014,32,32_04,19.5,2.781968372,SY,-1.540263861,1.462277297,-0.927951786,4.525997581,-1.291029757,3.001924938,-0.892735636
2015,32,32_04,19.5,0.294405105,ASY,0.09791151,0.488878358,-0.579117959,4.525997581,-0.954996412,2.864348919,-1.020743486
2016,32,32_04,21.5,-1.045052039,ASY,0.916999195,-0.745383491,0.59819621,4.525997581,-1.158602517,2.850843078,-1.066321397
2006,32,32_05,19.5,3.164670413,ASY,0.09791151,1.897938371,0.365640325,3.938361393,-0.318594915,2.758402055,-1.787781793
2013,32,32_05,17.5,-0.662349998,ASY,-1.540263861,-0.973088122,-0.259353617,3.938361393,-0.566080374,2.842561208,-1.133939916
2014,32,32_05,19.5,-0.279647957,SY,0.916999195,0.318750373,-0.63725693,3.938361393,-0.942251902,3.001924938,-0.892735636
2015,32,32_05,19.5,-0.470998977,ASY,0.09791151,0.088577218,0.205758154,3.938361393,-0.956222462,2.864348919,-1.020743486
2016,32,32_05,17.5,-1.045052039,ASY,-2.359351546,-0.745383491,0.59819621,3.938361393,-1.158602517,2.850843078,-1.066321397
2016,32,32_06,19.5,0.485756125,ASY,0.09791151,1.45627278,-1.262250871,3.808673202,-1.095092194,2.850843078,-1.066321397
2015,32,32_06,19.5,3.356021433,ASY,0.09791151,-0.044856495,0.074945468,3.808673202,-0.950317071,2.864348919,-1.020743486
2011,32,32_06,24.5,1.633862249,SY,0.09791151,1.266129738,-0.084936703,3.808673202,-0.154922594,2.693844003,-1.170759236
2013,32,32_06,17.5,-1.045052039,ASY,-1.540263861,-1.441040155,-0.259353617,3.808673202,-0.522693144,2.842561208,-1.133939916
2014,32,32_06,20.5,0.103054084,ASY,0.916999195,-0.01483391,-0.055867217,3.808673202,-1.002764974,3.001924938,-0.892735636
2012,32,32_07,19.5,-0.662349998,ASY,0.09791151,1.485628197,-1.262250871,3.686706272,0.168573755,2.772685561,-1.545812125
2016,32,32_07,17.5,0.103054084,ASY,0.916999195,0.622312071,-1.218646643,3.686706272,-1.11183631,2.850843078,-1.066321397
2007,32,32_07,17.5,1.442511228,ASY,-0.721176175,-0.169617017,-0.012262989,3.686706272,-1.053081267,3.082671455,-1.293335531
2015,32,32_08,19.5,-0.088296936,ASY,0.916999195,0.422161501,-0.215749388,3.54732993,-0.955606459,2.864348919,-1.020743486
2014,32,32_08,21.5,-0.279647957,ASY,-0.721176175,0.318750373,-0.63725693,3.54732993,-0.942251902,3.001924938,-0.892735636
2012,32,32_09,18.5,-0.279647957,ASY,-1.540263861,1.985337453,-1.262250871,3.40263575,0.064456802,2.772685561,-1.545812125
2016,32,32_09,19.5,-0.662349998,ASY,-1.540263861,-0.278365494,0.39470981,3.40263575,-1.14357073,2.850843078,-1.066321397
2011,32,32_09,20.5,1.251160208,ASY,0.916999195,0.99992948,-0.084936703,3.40263575,-0.299218947,2.693844003,-1.170759236
2009,32,32_10,19.5,0.868458166,ASY,-1.540263861,0.59495816,0.053143354,3.289908843,-0.232315947,2.934936927,-1.501957285
2007,33,33_02,17.5,1.442511228,SY,-0.721176175,0.167303109,-0.099471446,-0.709063319,-0.48693062,2.650861443,-1.795736458
2007,33,33_03,19.5,1.442511228,ASY,0.916999195,0.167303109,-0.099471446,-0.707700674,-0.48693062,2.650861443,-1.795736458
2008,33,33_04,21.5,-0.853701018,ASY,-3.178439231,1.118018316,-0.448305273,-0.706572262,-0.982405874,3.03901039,-0.380728383
2007,33,33_04,17.5,1.442511228,ASY,0.09791151,0.167303109,-0.099471446,-0.706572262,-0.48693062,2.650861443,-1.795736458
2006,33,33_04,18.5,-0.088296936,ASY,0.09791151,0.941885815,0.07203852,-0.706572262,-0.578234891,2.823822706,-0.7321617
2015,33,33_04,21.5,-0.088296936,ASY,0.916999195,0.755745785,-0.869812815,-0.706572262,0.792832709,2.427487432,-0.592858328
2016,33,33_04,24.5,0.103054084,ASY,0.09791151,0.778429516,-1.640154184,-0.706572262,-0.520654637,2.687727306,-0.19116747
2006,33,33_05,19.5,0.294405105,ASY,-2.359351546,1.60972155,-0.707023695,-0.705252955,-0.422382177,2.823822706,-0.7321617
2010,33,33_05,19,1.251160208,SY,0.916999195,0.731060548,-0.055867217,-0.705252955,-0.777547938,2.707328143,-0.915662884
2014,33,33_05,21.5,2.01656429,ASY,0.09791151,1.46561314,0.060410725,-0.705252955,-0.770692394,1.821112947,-0.776779812
2015,33,33_05,21,0.294405105,ASY,-0.721176175,0.85582107,-0.986090758,-0.705252955,1.05519364,2.427487432,-0.592858328
2007,33,33_05,19.5,0.294405105,ASY,0.916999195,1.907278731,-0.666326416,-0.705252955,-0.641452596,2.650861443,-1.795736458
2016,33,33_05,21.5,0.485756125,ASY,-1.540263861,1.512314939,-1.698293156,-0.705252955,-0.415632921,2.687727306,-0.19116747
2011,33,33_05,20.5,0.677107146,ASY,0.916999195,1.56301975,-0.055867217,-0.705252955,0.038318465,2.593958404,-0.673164248
2016,33,33_06,23.5,-0.279647957,ASY,-0.721176175,-0.012832404,-1.611084699,-0.70403135,-0.61612204,2.687727306,-0.19116747
2011,33,33_06,23.5,1.059809187,ASY,0.916999195,1.16271861,-0.17214516,-0.70403135,0.116553745,2.593958404,-0.673164248
2012,33,33_06,20.5,2.399266331,ASY,0.916999195,2.180150675,-0.53551373,-0.70403135,-0.667844221,2.607200344,-1.079172321
2007,33,33_06,17.5,0.294405105,ASY,-0.721176175,1.907278731,-0.666326416,-0.70403135,-0.641452596,2.650861443,-1.795736458
2012,33,33_07,17.5,0.868458166,ASY,0.09791151,2.112766649,-0.753534872,-0.70305628,-0.479523329,2.607200344,-1.079172321
2012,33,33_08,20.5,0.485756125,ASY,-0.721176175,2.1541311,-0.957021272,-0.701961457,-0.426594248,2.607200344,-1.079172321
2015,33,33_08,19.5,0.294405105,ASY,0.09791151,0.85582107,-0.986090758,-0.701961457,1.05519364,2.427487432,-0.592858328
2010,33,33_08,17.5,1.251160208,SY,-1.540263861,0.731060548,-0.055867217,-0.701961457,-0.777547938,2.707328143,-0.915662884
2008,33,33_08,19.5,3.356021433,ASY,0.09791151,1.749826949,-0.448305273,-0.701961457,-0.275580675,3.03901039,-0.380728383
2008,33,33_09,17.5,0.677107146,ASY,-2.359351546,0.814456618,-1.291320357,-0.701146167,-0.78684194,3.03901039,-0.380728383
2016,33,33_09,21.5,0.103054084,ASY,0.09791151,0.778429516,-1.640154184,-0.701146167,-0.520654637,2.687727306,-0.19116747
2012,33,33_09,19.5,0.103054084,ASY,0.09791151,2.889350861,-1.509341499,-0.701146167,-0.371095765,2.607200344,-1.079172321
2014,33,33_09,17.5,0.485756125,ASY,-0.721176175,0.099251915,3.112706717,-0.701146167,-0.499533176,1.821112947,-0.776779812
2012,33,33_10,18.5,0.485756125,ASY,0.09791151,2.1541311,-0.957021272,-0.70046305,-0.426594248,2.607200344,-1.079172321
2014,33,33_10,19.5,0.485756125,ASY,0.09791151,0.099251915,3.112706717,-0.70046305,-0.499533176,1.821112947,-0.776779812
2016,33,33_10,22.5,0.103054084,ASY,0.09791151,0.778429516,-1.640154184,-0.70046305,-0.520654637,2.687727306,-0.19116747
2007,34,34_01,19.5,-0.470998977,ASY,-2.359351546,1.557682402,-1.407598299,-0.779086312,-0.356568393,0.812404138,0.123213731
2010,34,34_01,19.5,-0.279647957,ASY,-0.721176175,-0.465839861,-0.491909502,-0.779086312,1.902911914,0.603459766,0.155591613
2013,34,34_01,17.5,2.781968372,ASY,0.09791151,0.863560225,0.903425809,-0.779086312,0.275688941,0.910615222,0.020916525
2006,34,34_02,19.5,-0.088296936,ASY,-0.721176175,0.25069918,1.385979271,-0.779086312,1.976458169,0.802724309,0.292782409
2008,34,34_03,17.5,0.677107146,ASY,0.09791151,-0.132922746,-0.58638533,-0.779086312,1.389212863,0.753153079,0.088825031
2016,34,34_04,19.5,2.973319392,ASY,0.09791151,-0.578591349,0.060410725,-0.779086312,0.578597446,0.9323379,0.45890597
2006,34,34_06,19.5,-0.853701018,ASY,0.09791151,-0.146933286,1.455746036,-0.780151748,2.048868237,0.802724309,0.292782409
2011,34,34_06,19.5,1.442511228,ASY,-1.540263861,-0.416469387,-0.404701045,-0.780151748,0.539808547,0.78411332,0.387896155
2015,34,34_07,19.5,3.547372454,SY,0.09791151,-0.078214924,-0.128540931,-0.780354651,1.618016977,0.9086367,0.569065803
2014,34,34_07,19.5,0.677107146,SY,-1.540263861,-0.6666576,-0.506444245,-0.780354651,2.035309876,1.00304488,0.589980004
2013,34,34_08,19.5,2.399266331,ASY,-0.721176175,0.63018466,0.96156478,-0.779302877,0.552320034,0.910615222,0.020916525
2006,34,34_10,21.5,0.677107146,ASY,0.916999195,0.751742773,0.040062085,-0.779394494,1.61219843,0.802724309,0.292782409
2016,35,35_01,21.5,-0.279647957,ASY,0.916999195,-1.038270491,-1.393063556,-0.591490273,-1.127330237,1.018752476,1.004129082
2014,35,35_01,17.5,-0.279647957,ASY,0.916999195,-0.615952789,1.513885007,-0.591490273,-0.536430276,0.044235453,-0.597173996
2011,35,35_01,19.5,0.485756125,SY,0.09791151,-0.1869634,-0.651791673,-0.591490273,0.411750128,0.601685616,-0.017710507
2006,35,35_01,21.5,-1.236403059,ASY,-1.540263861,-0.80142565,1.697022767,-0.591490273,0.122157682,-0.016855188,-0.363541269
2007,35,35_01,17.5,-1.045052039,ASY,0.09791151,1.014607189,-0.462840016,-0.591490273,-0.735047323,-0.266525524,-0.494456384
2009,35,35_01,17.5,-1.045052039,ASY,0.09791151,-1.181711733,0.089480211,-0.591490273,0.010713352,0.382283935,0.275270231
2016,35,35_02,24.5,0.485756125,ASY,0.09791151,0.786435539,-1.494806756,-0.570729416,-1.150826908,1.018752476,1.004129082
2014,35,35_02,17.5,-0.662349998,ASY,-2.359351546,-0.515877504,1.572023979,-0.570729416,-0.395233112,0.044235453,-0.597173996
2015,35,35_02,23.5,-1.6191051,ASY,-0.721176175,-2.313229622,-0.17214516,-0.570729416,-0.7396722,1.239944843,1.418660089
2013,35,35_02,21.5,-1.045052039,ASY,-0.721176175,-2.278403423,0.002271754,-0.570729416,-0.612722815,0.910885476,0.474502323
2012,35,35_03,19.5,-1.045052039,ASY,-1.540263861,-0.549235932,-1.0006255,-0.556999679,2.138580985,0.239604075,-0.04115251
2008,35,35_03,19.5,-1.045052039,ASY,0.09791151,-0.276363988,-0.58638533,-0.556999679,1.561666907,0.448701576,-0.260522185
2007,35,35_03,21.5,-0.662349998,ASY,0.916999195,0.714381333,-0.927951786,-0.556999679,-0.420758343,-0.266525524,-0.494456384
2013,35,35_03,22.5,-1.42775408,ASY,0.09791151,-2.445195565,0.510987753,-0.556999679,-0.648958581,0.910885476,0.474502323
2008,35,35_04,17.5,1.633862249,SY,-0.721176175,-0.481184738,-0.012262989,-0.550165715,6.441933306,0.448701576,-0.260522185
2012,35,35_04,19.5,-1.045052039,ASY,0.09791151,-0.549235932,-1.0006255,-0.550165715,2.138580985,0.239604075,-0.04115251
2013,35,35_04,21.5,-1.42775408,ASY,-2.359351546,-2.445195565,0.510987753,-0.550165715,-0.648958581,0.910885476,0.474502323
2011,35,35_04,19.5,0.485756125,ASY,0.09791151,-0.1869634,-0.651791673,-0.550165715,0.411750128,0.601685616,-0.017710507
2016,35,35_05,23.5,-1.045052039,ASY,-1.540263861,-1.149020473,-0.53551373,-0.54801259,-1.109755232,1.018752476,1.004129082
2015,35,35_05,20.5,-0.853701018,ASY,0.09791151,-1.345835201,-0.17214516,-0.54801259,-0.61213199,1.239944843,1.418660089
2014,35,35_05,18.5,-0.279647957,SY,0.916999195,-0.615952789,1.513885007,-0.54801259,-0.536430276,0.044235453,-0.597173996
2012,35,35_05,17.5,0.103054084,SY,-1.540263861,1.719137195,-1.465737271,-0.54801259,0.806616154,0.239604075,-0.04115251
2009,35,35_05,19.5,-0.662349998,ASY,0.916999195,-1.215070161,0.089480211,-0.54801259,0.109840558,0.382283935,0.275270231
2007,35,35_06,21.5,0.485756125,ASY,0.09791151,1.009937009,-1.029694986,-0.546939341,0.943920302,-0.266525524,-0.494456384
2011,35,35_06,20.5,0.485756125,ASY,0.916999195,-0.1869634,-0.651791673,-0.546939341,0.411750128,0.601685616,-0.017710507
2006,35,35_06,21.5,1.442511228,ASY,0.09791151,0.601629846,1.50807111,-0.546939341,1.120650164,-0.016855188,-0.363541269
2013,35,35_06,23.5,-1.42775408,ASY,0.09791151,-2.445195565,0.510987753,-0.546939341,-0.648958581,0.910885476,0.474502323
2014,35,35_06,18.5,-1.045052039,ASY,0.09791151,-0.515877504,2.09527472,-0.546939341,-0.234748572,0.044235453,-0.597173996
2008,35,35_06,19.5,-0.279647957,ASY,0.09791151,0.318750373,-0.404701045,-0.546939341,3.266258487,0.448701576,-0.260522185
2009,35,35_06,26,-0.662349998,ASY,0.09791151,-1.215070161,0.089480211,-0.546939341,0.109840558,0.382283935,0.275270231
2009,35,35_07,21.5,2.781968372,ASY,0.916999195,-0.231663694,0.627265695,-0.544238317,0.843999838,0.382283935,0.275270231
2015,35,35_07,20.5,-1.236403059,ASY,0.916999195,-1.412552057,-0.17214516,-0.544238317,-0.682369269,1.239944843,1.418660089
2014,35,35_07,19.5,-1.045052039,ASY,-2.359351546,-0.515877504,2.09527472,-0.544238317,-0.234748572,0.044235453,-0.597173996
2012,35,35_07,17,-1.045052039,ASY,0.916999195,-0.549235932,-1.0006255,-0.544238317,2.138580985,0.239604075,-0.04115251
2016,35,35_07,21.5,-1.045052039,ASY,0.916999195,-1.149020473,-0.53551373,-0.544238317,-1.109755232,1.018752476,1.004129082
2012,35,35_08,18.5,0.103054084,SY,-0.721176175,1.719137195,-1.465737271,-0.541967033,0.806616154,0.239604075,-0.04115251
2006,35,35_08,19.5,1.442511228,SY,-0.721176175,0.601629846,1.50807111,-0.541967033,1.120650164,-0.016855188,-0.363541269
2009,35,35_08,19.5,-0.662349998,ASY,0.916999195,-1.215070161,0.089480211,-0.541967033,0.109840558,0.382283935,0.275270231
2008,35,35_08,17.5,0.103054084,ASY,-0.721176175,-0.181626052,-0.361096816,-0.541967033,4.181734665,0.448701576,-0.260522185
2007,35,35_08,19.5,-0.279647957,ASY,0.09791151,0.810453607,-1.1023687,-0.541967033,0.003281269,-0.266525524,-0.494456384
2013,35,35_08,19.5,2.781968372,SY,0.09791151,1.151109877,-0.404701045,-0.541967033,-0.711493898,0.910885476,0.474502323
2016,35,35_09,23.5,-0.279647957,ASY,0.916999195,-1.038270491,-1.393063556,-0.540378943,-1.127330237,1.018752476,1.004129082
2006,35,35_09,21.5,-0.088296936,ASY,0.09791151,-0.099564318,2.633060204,-0.540378943,0.782241384,-0.016855188,-0.363541269
2015,35,35_09,21.5,-0.088296936,ASY,0.09791151,-0.578591349,-0.520978987,-0.540378943,-0.438047723,1.239944843,1.418660089
2014,35,35_09,22.5,-0.279647957,ASY,0.916999195,-0.615952789,1.513885007,-0.540378943,-0.536430276,0.044235453,-0.597173996
2008,35,35_09,23.5,1.251160208,SY,-2.359351546,-0.681335308,0.278431868,-0.540378943,6.285890489,0.448701576,-0.260522185
2010,35,35_09,18.5,0.294405105,ASY,0.09791151,-0.317728439,0.074945468,-0.540378943,0.542163181,0.296053634,-0.291457697
2015,35,35_10,19.5,1.059809187,ASY,-0.721176175,-0.645308206,-1.1023687,-0.536120889,-0.180421968,1.239944843,1.418660089
2015,36,36_01,20,1.825213269,ASY,0.09791151,0.188652503,-0.724465387,0.462450785,1.627569031,2.633754376,0.204002373
2014,36,36_01,19.5,0.103054084,SY,-0.721176175,-0.032847461,1.572023979,0.462450785,1.687017844,2.639829396,0.125490978
2016,36,36_02,22.5,0.103054084,ASY,-0.721176175,-0.081017032,-1.378528814,0.463221948,0.482031408,2.583195863,-0.354075518
2008,36,36_02,21.5,-0.470998977,ASY,-0.721176175,0.835138844,-0.884347558,0.463221948,1.204141651,2.601189186,0.532200539
2009,36,36_02,19.5,-0.662349998,ASY,-0.721176175,-1.165699688,-0.550048473,0.463221948,-0.055733719,2.544156549,-0.323410668
2006,36,36_02,20.5,-0.470998977,ASY,-0.721176175,-0.128919735,0.298780508,0.463221948,-0.088058092,2.654267957,0.620618762
2015,36,36_03,22,2.20791531,SY,-0.721176175,0.388803073,-0.724465387,0.46377443,1.522520361,2.633754376,0.204002373
2014,36,36_03,21.5,-1.045052039,ASY,0.09791151,0.267378394,0.641800438,0.46377443,0.799403561,2.639829396,0.125490978
2009,36,36_03,19.5,2.01656429,SY,0.09791151,0.653001825,0.365640325,0.46377443,0.528835292,2.544156549,-0.323410668
2016,36,36_04,23.5,-0.662349998,ASY,-1.540263861,-0.71482717,-0.811673844,0.463674829,0.674595836,2.583195863,-0.354075518
2014,36,36_04,19.5,-1.045052039,ASY,-0.721176175,0.267378394,0.641800438,0.463674829,0.799403561,2.639829396,0.125490978
2014,36,36_05,18.5,0.103054084,ASY,0.09791151,-0.032847461,1.572023979,0.463300112,1.687017844,2.639829396,0.125490978
2006,36,36_05,21.5,-0.470998977,ASY,0.09791151,-0.128919735,0.298780508,0.463300112,-0.088058092,2.654267957,0.620618762
